stageId,score
BTvgwDxByaJzX7bup,75
CBm8QREBY9wG6m7b6,30
jyiPGzEpnDcngeNXt,30
Yix7rjSJh9DsCStoL,35
ww8RgY6Qf5xh6GNFC,75
JXQ3JCKZBapZna6t9,30
7jseaANmSHXfZFA7o,20
fRNuy7mfsn8TBCzzP,15
chZn4ZNtd5MyuRnzS,75
4onEL7zaRpdBjvKHZ,15
KTXEHWvsu8gronpu7,40
jSmcALjYGCmx6WnA6,50
5obkuCbgw2uwvmSZD,75
d6ovP6wqwHWEa8su5,40
99j4zoHWKNPHpngcd,40
23fxEpwF7hjBECQjB,40
LHWyrwRPkRcyrZEm2,25
RJADhGGt6x5yoeMNu,20
k3Rxe8Nkkj8N6Z39u,35
W4sPLKFjHwb2qitXR,40
YpwJcgWwwZZ3627y9,75
LWomT8kTNBs5sakMb,10.000000000000002
xmEj8je2q2TRorgGK,40
Pb4YZTXTAmZQvYauy,35
owC6evgLQsLWHTcaH,75
X5JuBHAvgr8z5CJRd,10.000000000000002
hk_136e5d715852726b,25
nMZd6N4foo4BYCy6K,30
Yk8GpXP3yrZGchfXJ,75
GuKG8SE9Wd4fkXk3C,5.000000000000001
Kc7CMqCvKcdB5kvTL,45
KvFgK7jYP88iC53e9,45
4XzCuZ6tQQfxzZ6eR,0
Doi32QhgfRtbxNKbC,10.000000000000002
cH9HY3t62uKhj458o,40.00000000000001
jNumLb4jq3ewN3Mfw,40
KPSqTiTTa4qBcGy2K,25
MN2RBDC29ASuYXPPy,10.000000000000002
cLbcYX6mWaYLFoERg,30
jTQn8thKxxANcD4us,20.000000000000004
WCetnf3gPX3X5YiCL,75
Zy6p6SqqyWF2wTMvt,15
B9ZXMyw78rf2ouGHv,30
BibPpTm9EnSvLRfNE,35
3PAtHvtWdQL6mEG7N,50
tZZ5mfidMyk5BWvLc,5.000000000000001
E9FTWcycrYzEpaJhb,10
zFYjiix4ff6XP2GL6,30
QWwBLTj7zkFuoyPgp,100
8TZgk6p85sDQoKAjv,25
qjxCxCrve5LFAeRhg,35
x4oKSrE8oau29uy4M,20.000000000000004
m5ziASABePogj6i2J,100
gKMmrq3Jn6GjfZqHf,5.000000000000001
Thox3zevAcThaybbx,15
eyy68HgswHmhAoaA2,10.000000000000002
YaFkSg4QwMMDoBX65,25
Ek5pFBmNzAZjHRr2D,40
G6s27PFc4gCfdkZuJ,35
ttjFP8HXauGHxTems,40
624XhDbArntkv3iMv,0
pd4Nq5iEM3xoZenMN,35
sqdgqBRTm2dDHHya6,10.000000000000002
uLZtozDmn5q9YKjRv,35
aqDzws5GQp5cmeTiA,0
CBvxWxpAbKRxogCfa,0
gfL2QGj7nYR56fbFH,0
z4NppLAvpFmNiAB8c,5.000000000000001
LiTgrpmhCBQAyGpXC,100
mtLKsNocLpzKXeqH4,0
giSWDvyyq57EHGWux,40
tYBEkQPbQjWANEjWh,55.00000000000001
pzBcdnq8G5QKvuFMs,0
PDfkzqCEARTAwKgMM,25
SJJ34LdQ8mtPRaWPN,0
wys7CaR7y7SxcMubS,35
7pDBkXPLtMc7deuKi,0
ThM4nD2pr9hLpn4nB,35
22WBpA3E4FT9MHtyS,50
7n3oLn7Qugxejh8BB,35
WKc3qZ6CATvF4RQfW,75
cRqRqucoMJT6HDBDD,0
RLDfePLW9hXrrRodn,40
8vGWz2odFRezXYrNa,35
Ex4XmCQEKgtGHJFbA,100
Hfxwyx5ZprwtrwQP9,40.00000000000001
x3Z5r5hiZTP8pc2Jt,10.000000000000002
grQoher434XbQ3G8v,50
5ZbY5K24NahuMzosW,0
Q6yXaqqjbmAjv8uxu,10.000000000000002
RWmsRcktLTkdpQgYf,45
ZAjzybcSSMcdv3RAp,65
JKkWbiXtXXTTdDhwR,0
NNjcDW3TPMw7r2u47,5.000000000000001
vmpupeB6BhJt8LFEj,30
chL6KugkbBoXkiERE,50
YAgkMEsfhF7D8uZth,75
pQxiTAExczWmC54HQ,39.99999999999999
GvWuhWdSKisJjdEDa,45
Q2YPuf4e8haEX42Q9,25
hWF46ZrYQB6GhFEgX,0
dZt6vLZs3aQi7dHRo,20.000000000000004
b6SMPKTcJ5ufdXdoN,25
SBMASudAzmDLSKTfB,30
teJg2ptGWqwzXgJs5,75
pAmCMKxK9GbjyXxyu,30
BikLi8tAzgwjWmctN,20
XdHMDa9JC5bWgzrcT,40.00000000000001
fonED7jGru4ELP86R,75
J2zvhiw8KNaenXqx7,15
iwcQXW3qgAXaeePeQ,15
8wxP8KyyWzKcEzqez,20.000000000000004
pfpjsyDjcGp9bzcRf,100
DANYnorHvoXZCpgxZ,0
fSPoNgRdePSpBd47o,15
ZCJ2ZXkRJTT4iLE7T,25
gK58E2fERLZpLrPST,0
8KDTYCfjWFTiujEKK,40.00000000000001
FbouthpuGRCxHpedJ,40.00000000000001
7c92Fhdzk3zKnquY6,60
js5tjPTxvH9xMntyD,75
icoGfi7KmMiinnL5s,45
fsAjKAkSrwjqeSgd9,54.99999999999999
C7SvRFWpwAQNzjdsb,65
uZGALiEiDERn6qxkX,0
n747SKirYFrxBKTiR,30
ExNXfm5k9resJLB6R,50
h8YdW3oFp6eZHoY9y,55.00000000000001
HDL2L2tFasFRLirGf,75
NvqHuywdJr9dfGmWr,25
z8rYFbCTg8EEoAwrc,20.000000000000004
MqkwFe2BgdwHuCmQg,25
rWGnioxQQZxyL6PZ3,0
qmivmZ2kyT3LozSfQ,35
iR2ummkujNpESWnJd,65
Q73k2RFd6TejZxxpa,60.00000000000001
hk_34eb0d998e5b5b78,75
SZNMexwiLBoM2nwk8,5.000000000000001
wqiSpkD9YBgzTqchb,15
6BRtN3wSrGZ8mLZF8,15
Ntrg3NChE8563fPKj,25
ffCFN8x5kP2TkMiuD,25
NBkBvqwygg4gFmETW,10.000000000000002
eAfxz3Z78hCJFxQvS,35
nN5EbLnqXxELraGP3,0
im5ePNC3X7bNumir8,5.000000000000001
iNvf5PkJrd37XLko5,30
7NFbRmH9wjEzxWKrm,30.00000000000001
BDibm32oryarQKJ5P,2
XvJjqPfNwwDwj7mrM,3
cvKcQL7r2SYBzLFSA,3
nGMokBsZMT4S9qKXh,2
NvTbTAzaYpe4DHSpH,3
kLEGFZLXBMFYpubfr,2
WqKHfxd8coszrExoN,3
iRopcjRQrHtzZAK3a,4
tNCQjo26dPmuBtbkN,3
g4dv3vfLdsyiqf4Bn,4
LAzXFdqxAPiWYtHHS,5
e6PW86T7pP7E46rSo,2
bm5YYiZ9cwQNpQtDo,2
sgkcRkJ2dLapRdPBF,4
TWqYn4XX6nuiX2TMJ,5
sktZNLWxwoQLDeNL9,5
6T6PfFAPD45mhXxk3,1
NJxC6zXPz8Sst2dvQ,2
DNBKxCHxDjuHWSaEp,3
mbHhM63xeLbffWNro,2
vh3sDMsxGhkywhDaF,3
3Hg8eCWhNfpxQMzZg,4
WA8imFGkBCEgJeA2e,2
czFpF9Dgh89DzGBJ9,4
XxWJunpGXePRFh5tX,3
nvZmGEAKhex4mBujn,12
iJuXDrphZNFbFbd3W,10
QGYcErW6ESFtELzbF,9
69cy4nf2GGwLnnu3M,4
pGwPSTihnWsWzgTot,4
ymqg9N6myDmymwysk,5
wJahKHwCgQSAQGXHs,5
m93Rg3GmngjdR7yGA,4
WsBo9FoqE67Lnwgjg,6
pzdwtwnBSxub9d7hr,8
WdBKdvjxr86cTHHY5,11
x4xftWpjLrhRY3kjp,1
psJJbxbRwHbZbefMZ,1
WbwnKzRiEvrFDQEiT,1
wjojRuGhncDwRwMeu,1
fqfMrTHE2cZGRQXpu,1
PDYo4E9s9kxWDvECf,0
cZkzsd8LikYQ5DXAW,2
yAiJD9d6bdreCXn9N,1
ho5PtXnNWxxoN2vLE,2
cwCSCzDcExvz68it9,3
DHAamKBFGqd55YJfY,7
MPpmdf4pTpRmRG7Go,6
WrPTfEbnvqjpWqZYM,2
vXBTEeGXWZPWcrCeh,9
TMtFzTbDAWNdsxfp5,9
wZRNc72CDquELWctJ,9
2cbSrYP43jpgTwKfu,1
7t6p6ZBbGqLYCAteA,2
etKs2cmawL4G723zw,2
3SesqZE7mAcNF6Ftp,3
vovxWjiDirniuDfqX,3
7jypE4yN4Y2rsXaXm,6
oSzWCTnZTRWpXf8BJ,9
PDCZNA3yxxWgcDYCn,8
vmQatNF23pMj4WEqg,2
exbvuq4rLDArDhkoJ,2
eoQBKwLCWCTzSSqqB,6
2hpzsmwWLCjYTEkMk,8
D26kukScpPEzrRiWd,1
rqkfAnqkkEh8PNhhR,1
tuFcGbBTTEozY55rL,0
DaTbjisGSxymRJdYb,1
Ln7aLr9QTbgq6yNyM,2
aa99efrrBxufaynvt,3
8Hsa4Tw8fHwvrGuhw,3
mDRPr2efTRWqKpYMM,5
R87HTKNu57YRFwMER,3
YTBCyLjKaXoQxp9oz,3
5cnkdwB6B3QtaDan7,5
TmGSbgdqkzoTiiMYA,4
fsuQXTWSHs2wD2Q7n,3
J5NZQh74nF3iWhAoR,3
NSk97n6Ys9xg7Y2Pi,4
kAFwTo9sapMLrYgbA,6
SYitsfhwg4fHWNhyy,3
Sz7iFqR8rKQSEZB7T,7
XFBdXbZPd2jch8QX8,5
HTBLp4wAcp3tQsdLb,7
6pCXKJbExZq3ZFkAH,1
vLTTB7Lu93oxYfCaN,3
J2t4EzfBXTFeth432,4
yFa88RymY26XRhXxg,4
aXsD3LybJNgvzRa2K,1
W55ikSTy5nKrt5MW5,1
mYdE2trrKnJrDyGhx,1
aQxTQj5uHyfu3uj9o,3
ixsoyuP3WPE9pKHbH,3
FEbkoBWzwh7qcCWEK,6
zBQGaW2TZomebwzJA,2
KHBAwA75hjfqzXAFf,4
YRY7xdSNJRhG8Em3f,3
zeRJPrdN6eF4ZTGHk,3
6W5sMKhCkeM3Wtfb7,1
Z7xNWAWem5yXZ9wHh,9
x43TF8YQpCGbiMNMQ,6
booCfyojP5Gadj22j,8
9uuHcHbvDkhGHGvgS,1
X3qwHkSeSQ6nkiwy5,1
LERgGWWrdExw5unLf,3
KRc3ZoXWPudFqETo4,4
iWyW67hrPt8BXawMT,2
pRkvDHCeEwpxZLAPi,3
ee35q4ZPi4AFZbWKz,3
R8uKeQSw3JSWb6rRM,5
YRGk9rgAd9xnsyeNY,1
9JBSZEEvRCc5KGEmY,5
kAW8Kp8RjkFAD3pfG,3
iSN9DAuMxqEhZEpZ7,2
Ru2fQEtPKrjEYvewy,4
o6xwuaMMs5wT6RB3q,9
s5RwXzyJD9miorEc6,10
ja7swQu9yeXyAc7DS,8
fZvBuhnY8X6dWXstx,1
96EZcubKunDt9ZCHd,5
DXYA7DbZGmmo53QqX,4
o6yHC3j4pyE4cT6B5,1
iHzmvaPo43Pch7mWb,4
go46JpagCkq6wA5fb,10
5CzD78zRYNzq3AfpF,8
yoWwRWoyyBPn8L9ew,9
aNqFeZ5JFoDkKm9Kq,1
baWfwFkYrD3znDi9p,6
8anBDnb5tWMH9Sbo4,9
vF3xPuMwCH7w2nQCh,7
63sKYjZRZ3voTgyZW,2
ZW4gcqifrCRBfe57E,4
R2G8pHeYWARg9ZGus,7
fGbRdSvWcLYsBAYmz,5
STdpv8B3Q4MA67ZiH,3
LJy4T9jeyPoxoSscY,2
DqbyZ7Ws6Ht7sbu5v,2
j7zzAQ2SxEunCTWRx,1
dHLquJoHWtk6SFQAj,3
wfswDZhSM9TKeQ9JY,2
2P76AtMdah8csxQv5,2
2Y8rrvHqxQQrf98Wi,3
sjLRsNQ762Aa4YFDz,2
hk_e5049583df964267,4
76tXhRHkLMubD6pwx,3
7wpjNJYFPTbiSgjxb,3
vMQDe3kfyAFyGMnrM,1
w3FkhKnwtfENhYQrZ,0
EBGNHdzyKhFs5yN9F,2
M4WNbtZLH5LBo4xhw,2
NG68PkTtChTwygJbP,3
xRZbb8JNEnpxByarf,10
i7Aq3N3gAi6quhfS6,14
xmQEonhwhWyzTGFcX,10
XpAH2Xbi4eDqnDarZ,6
MivYEBxSsnACu2TG9,8
LcS8iXMRwgQez7Bzy,9
aPoQ6JjbMCaMYgNPe,13
SgLrJ3Qj6d99TWpQE,2
EBF7i5BAHsW7qivjf,2
LaE5BbkgXBp2pwSyQ,4
wK2u8GPr7nBH6xEE9,6
Yk4cC4apQS74wLdSp,2
pky2THocbt8yZpZmt,6
cfL3aN2YP3PDy2bzX,6
rwYbFoqM29TBgi3BD,6
Zbj9sLxKeSePEtMPo,0
X3CwSkySkTZsRp4ae,4
FXpERfv7xxRYJD6QG,4
FDw8BGP9fTYttkaPu,2
85ojwszicAFPkzFcJ,2
bvXS6JxS2PoEMNEDx,3
7fqC5kuFE4hoeGbSE,5
wPscCd4A87b4kxTCz,5
N6vGy6NGSYYWfzLqi,4
EcmrSuPANC9gipTPH,12
t9udLX56qW7sRkWZ3,11
oAfRLdsjbz59esLYF,13
9GhLNEdAAQTbxFmtQ,2
8nsmq3KT48kMkhsLe,4
s4WKF6t2MrZFGXKnv,3
PGjiCkFkiYCk8wZ8n,4
R2nMKpBTHhFogPsuq,2
gEELDBTTX8LRj2nx6,3
QzMoxZEwBHHtFeYZW,2
x7RcwN3asKnuNMumZ,3
FgK9nuwpyBx5hoZnS,2
xh2F9Hf7fhgnknSGb,3
wBk6Lcwj2HCDwB4qa,6
sNKQisPEzdyDNZuEP,7
XZAKnwNEbKuDs2SGu,2
Y3utFm5skoZc67NSS,4
j8xsPvepubPPGeBdX,11
sTctRNStBdNQcqRLh,8
NT4sgBvv3XnkF2i2h,4
jyRpmta88ozEKH8di,7
w6kMT6PanHfGjrAYL,9
EihQb2rtxCNw4GTeP,11
LsHzjnaY6mQWhHW3Y,3
wC25uECBbhzZWxJ6m,3
c2mPPNgsgLzGCzB78,4
RFCP3MDiZsFjZjBEu,3
rBe76tnjM4i4H8rFE,6
6FcXrMkEpBZf89CnP,7
MMdJESSgTQHvejmkj,10
HsPy7cHFJQHvJGAeq,3
bipW4ABboMayrEebg,3
cjTZChMmKemhzLNZx,5
PWrL7PX4vKNxysXcr,5
CpgXuiKRuSRGjaLBZ,2
82vwGmXeNz7Y9NxrC,7
grhQjECA3cgwF7Rqa,1
kh8YEtrChfsP2mure,2
kdGTpJf6DW8qDYELB,2
GpYgMqu48Jpb46hE8,5
ugjFqWJA4RAbvHTQN,4
4rCMPjFsophAqcCQh,7
XovRnkedQGK5QqRNS,1
tJAz7f6GvJJzJGbzY,0
FmxZayJTPb9wbYeRM,1
uyXWeZoGowChPuEhM,1
n6xzNdPnXP2AxDec5,3
wabEv6XxKLDeZLee7,8
JaL9xr78xuqZuQrxR,7
hW48ySKbFY8nbdpPJ,9
hTmgYog3abJjusEmZ,2
us6NMAZPAWvCKrCvQ,4
dAw2c5bg8Q44urowi,3
vTK7yYKT96zxHEHwr,4
n4oSyCb3GmcWoJxvH,4
2tz5yAwY44pdL9qqt,3
qnAWsSthDrwCw4Ce9,2
cAoXHBo759RZkNQXc,5
t9HxM4vRbS5hbq9tZ,5
uom8PLza6rc9EuFDG,16
9LiJRB33JvPHoATvR,12
FJuipjACqkLmDvnew,12
Fit6aMHZ8CJMetQmZ,1
hk_a2ece0c9208ddd2f,2
boJ7tASwph3ug9jE3,3
KBFHDuDc894xv52wu,5
m7NKPYdWTnGzT8xBv,3
LcML63iT7iNhp2nmn,4
bnp8gpu9gXMYaWes7,6
PcKZQA9Nh8pAMhJFk,6
wTCzEyfJyirhduh6m,4
SmLG58k8xWkmza8F9,4
cmrAu3tE3MCE6q8cH,6
FLZFodqLYvJxxaLuo,8
7TpggPwiPhcDHrEty,3
8edZfQYbLh6WZq3r8,3
6yLYEPFStb9LJ3fYu,4
8t6hjrxjfDL7ak52d,4
8ynkcShsAcq7fproc,2
TDCnat4BfqMjS3ELF,5
gJuTwDf3QAWWjutHm,3
e6bkoGModhJHadzNZ,5
QhWC67SzZQ76BEuGo,2
MMt3x3DFDKm4ziYeL,4
SvRP7JzYetRW7B3Nf,3
DGKy3qq22CSNcJPjJ,2
RWhfKFBcRfKo4nwiq,3
XqCXfmgzjupKcyQRT,4
crzjk7Rknm5FE4hZ5,4
3CCzGGMnuawNDQPEo,3
xrQG2C35fcrLzhBbg,0
xYNzCeRhp9b5c4Zst,4
CnH2eEfj4vfhS49xi,2
BRrpK44pBPPM3gJcB,1
9rnup8BGnyXFYBTzd,1
WiKtbeENWDMH3h3C6,1
6wGPycHb5jPvDbDuY,6
yhiFeRooFdhWQkvHJ,12
bKkjuJHKdLebE6mio,12
ofMkqwS8ydYe7Kc5g,10
fpYr9A6oRY2p7tHJ7,3
T96AX4rbJsy8yQDc4,14
T5aqzXFTocwLxjR72,12
uAi8byw57j68sY4o2,13
wbF6tarJfL6xAAxGg,5
afZG5jgNpz3Fxwxu9,6
qQNEmWi2etFXBmr8y,5
3cxNGrZwA5btDreie,1
Zt3KbQ9qFhKXtTsh2,2
hk_f34af13a394d790d,4
Mgy7Gt4Qr8bo8P3ef,4
Fz2yt5LhqtskhPaNt,3
RJdfxaA65zhNAwB9R,9
6t6BDYbwJ5GKwyWzk,9
tRH4qHYPY3AWphqQS,12
k3s8mtJW7Ji36Zmpk,3
x25m6BrH4DYyQHwXQ,3
kGhZkMsECyLmwqftd,7
ippLRd65CEBjBPgFs,8
qAwTNAcNgYpcwusgi,2
cBTd2kjKFAwSwKzZZ,6
T7LyzGjXxiju5SvS6,4
rirM6dDoi86rMzzi9,5
FqtimccAAyK2QZhZQ,1
XH4CzfmZWyotz2epd,2
MjKZ9TFjMkYYSuqod,2
k4mBfwGboMbXM7qt8,2
LrYWNDAc2aSZ8KLFX,2
jbptbZtpKvr4brboq,3
jmGfs7MdJJ63JzyTs,4
ChW36xtBCeqw6bRpu,4
pjhfvR7ACpGtL5zSv,3
FSPdmhqaSvybB6hJx,10
QPAECZe9C4wuhmBoa,12
NyNxbggbzn2q7Wi6k,11
Lzd6HQb6nNJ9F9Qzd,2
RYmFQfEx9QzzhSMCP,8
zjWNwYgvwXm5YbZcF,9
tQZyCqMypG9umSmS9,8
FH9phX8LwZoTAqZAh,1
JxdBQCw96bQmiDTLC,5
yHq5NPZ3yysG5qBCJ,10
wGgA26aqst4C5qNSs,12
xfnoZAC2Skmru4Fgi,3
kEReqhuC54giqh848,4
Z8omBam2bFCqk37BQ,6
2WZvAcsX6R4ycMEjY,11
WbMYMmY27hjE8j5Yy,2
u2M3hbqHKowjACjLf,5
qKXb3yjhqjHftQnDt,1
oNcuEaPsDf3hG4pgz,7
G8FAEvcg8pnppgiLW,2
KofuNYhprMvB2r93X,4
fWn3nEro3g42BwFu4,4
FX82foL4BBW7BpQ7x,3
EtWvtZApaimBZ9dqn,4
JMMBrtBxS9cipbfTc,7
SocwdD3R2Y5CSuwRB,4
3JcckXNTFCY8cDtw4,4
8YtzQhCshmg4n3Fu3,4
jLrmizBMWsHQdLsuq,8
5mPBDRfMEC3FDCJPS,9
5NMJCmEWxbi3MCHHs,9
ENYsSEFK3Z34o9Cje,2
gsRedYgAwPjGk8rAD,4
4vMZJaZHW7eDawika,5
fxx8EcyDx7APaNsPo,6
hk_f6f597cbd25cdb1a,2
JAmizQaN7CMHoujvB,4
R4qADjNSKRF32Khdz,8
gg8axSGB5cpPc4YFk,10
cryrEs42MTo3mxRS6,1
egL62GjTpX6zpYDhw,4
55J6TkXiru2nJJqZm,8
8d9honZ6NSPYkhwER,9
L8QcKCamGHsrx75Yv,1
LeLnAfjRJHHceypw2,0
bGMAQ2q8brbKzpD7L,1
t3viZKBwAHfPSj5rF,4
dpKwJonboqvgjp6T5,10
5tXhEf4TnrNC9Sm6m,10
oxjGZmf9KWe3csn4P,9
7yx84JDewKryidQZr,1
eQ3ieitcvx5E245eR,1
WKPgHKd49cTdJcuQT,1
vQXdqo2KsemowAt4d,1
X6LzSM9Ak3rn5bzDh,0
BHciYFJ8D3eRMbRih,5
gX2odGh9tbJ5hcf6r,5
JsWmrbkk2ipCC2SZM,4
3r4kHXBNzSY2h8wss,3
LpHakLaQDKuKwaPhe,8
wBSuGuWzTEGyTKYKM,10
bbpccw3DxJ52dP52f,12
G9H8JPSPKBybdWhKx,0.9465966663077167
uXbZ4qxqD4E2gp5Lj,0.07585818170373278
MrrLj9FDgxeYMmFC8,0.3775406734982197
SMjfCBjhSJPwatKzz,0.0002959569632113977
6j4tEXQXio5v7qeQN,0.8933093974766545
7TbjTMCtihv4eASra,0.9980732651620621
8srgmcuHfoYb3bdxy,0.37754067584825685
btDcFnLJDRdboHtC7,0.00020342692044827848
EcGkiTpnepNQnLDPi,0.9902915247587605
Qitfcqzwttt4LGZFd,0.705785036143112
Z3Ahu4ALqHvAYBaCt,0.0004411987158538076
Qoq36eksiuJpXFzZA,0.000430557043753167
jXGstyXjRFHgRSnnk,0.00012339458466967067
WMTwEzdYFT6tRhCDs,0.3208213095404069
XRMksHCa6w5SySr9X,0.9999724643380651
RFKGp7yxReJJPCm4A,0.029312233027598313
wH3wTg3DSoKoK2sHo,0.000013007134938740587
en7dS6Jb896kkrKNi,0.003464343510937493
zpoXjriTjdLkgCnip,0.05340332221711262
ZggzxFc5ekM5QRyCP,0.9984988181257896
uuSgrDSZex97B4Pwy,0.0011695098456924284
vQCWhsbyEeguKrarG,0.002472622924536261
9XBP9az9uog5RW6oT,0.0534033292943101
bRm4Qs7ssKPEqAQua,0.00004539789938955687
39LEkj6Mxd5rmPptK,0.03308597890056488
sGjBtEvYjGE5GdjYE,0.4073334000459302
xvDM7twr2CF4zsAwQ,0.18242551784049832
rL4cdnbGoo3ZnScqW,0.0031726822131244825
hEuEviLRQhRYD87c3,0.9997965733909006
NJKcBTZqCAFX58ss6,0.43782349911420193
PqjciMsZoAJPxdGZH,0.9959298619111753
seQP59jrkzG2upGDp,0.08223498689835772
GHKyBq99dZ3jJxFEz,0.0007096702976897477
oTXvovLArN2ANjpdA,0.06008665356258239
fPaS7gaLQ576pkSNu,0.0003353499368667791
faLXE3PJP57vSBbyo,0.00000893969196130786
cqeckmHKs4NaoGpSe,0.01098694272838925
s9wT2mzBa3Gqg2WSw,0.8807970842774975
t5QCh9yKMycwQK3iC,0.037326889140809054
TKAFpZSRXqdsmGamQ,0.9902915224417329
KHKs6Q6oeHzzGQzEw,0.9525741326953986
mBoMgBcQGpLLkkqPf,0.037326893632508365
9nveZrG5dkF7FY5KY,0.9241418171746077
necMeHqb3R66CBw4Z,0.0019267343546824115
M3BbbKBD2GaMcRFWE,0.9525741207235838
JLhNE9RQPg2BoPxh2,0.5621765008857982
dsrFJHJ3eoHEWPGnN,0.24508501313237172
8v74eR4bAnePEX4y2,0.9984988178376956
Mi4mNdNio7vwpM32P,0.16451645877303933
2ebmQh8nmaukCbsdW,0.9947798735223173
Tp6YoomCMm35BZN7d,0.966914019371905
8aKKyfzBsEJsvMPAo,0.00001473899134363588
hk_70dbb842d157c5bb,0.020332350753195578
r9q3m2mNwTTXZZf5D,0.957912277849619
8Zwt3EuYqBAc9huMw,0.9964063983567202
J3zJPAisTCuaCxCLa,0.9997388097505319
4tpN96HyDd3Fswbfe,0.2227001388253088
hk_219e6f85737f8119,0.9046505221621981
oxFk5hNsD3GmnQ7XG,0.0000400636799956487
WKbdX9HdbrShMPspX,0.000002902312277252508
PK6uGCWzvNtpMCCGX,0.00029595719367893515
CuFFpR5cScxBqNbwH,0.000012455577107605534
oZpaDMkqyceMatdCb,0.025957358057438335
9RPrfAzvmRcy2ssLw,0.007577241170103066
L8Mhwy2CNSKApWnkd,0.000014738980136954281
hk_6e89a8c56b3012ef,0.924141828391202
xrdqdbkPuWvrk3KQW,0.8807970706283313
txbxi8reMR68GS44m,0.9995694428911617
eZMCeKbNrcPmBQw7y,0.851952799445726
HLRQBZwFXwA8YEHZZ,0.8807970916270479
uvydk9f3wm574LK5M,0.43782349911420193
aFx4JyvRHpyHy6njz,0.0035936032903965023
uzWRPrbmgAdoJwxYr,0.9241418167539854
8iZj856eYSroisbsj,0.32082131825620686
zihEgYYyLhHajzkqG,0.9046505471770021
Tqbigtn9epdRTNr7E,0.9525741299847993
Q2Yjiocetrx93rpG4,0.025957360813348006
dGAoZaiKty3ytXDgz,0.06754668673073974
txe2suzgrxcucDxxC,0.002182716633084668
63qLaCcmAJYySFLbn,0.8175744821595017
gTAd4G95bS2ipLKo9,0.37754067584825685
MGoj4nBa423WrTinK,0.01406362895673172
ZRjYP38bEqGwsZyyD,0.06008664238028635
DEWXygxZqs5HEfFeb,0.9859363763400194
pHqtpgHbQwm86XTNo,0.0017007224034554871
pHH8pw5gzmdvpyoNg,0.8175744836509662
u6vAuy9YLze5rpcF3,0.9998415638115532
EMr9aYZpP3fnqZxGB,0.9840936093682683
QF5gj8syGeoa9Xxxe,0.08509905006773823
F2EqaaRiGKnGB8nhP,0.9820137901085593
w5w9tprmC5fZyr9vn,0.004609571082764896
3PKvbsXrJ9mopbsgC,0.26894142136999516
ZXjkEQLjXo2z4rkM7,0.009708478981172098
hgSkYjx5KbeijMGMf,0.9978172831255981
vB25ChX4ahXyA5HcK,0.7549149813170778
wdZ8CJTK79MeryhwC,0.999447221394015
xXdygn9NGADfGMHbZ,0.9994472212795977
DoCikpc2ZAhYct5bn,0.9525741203621705
dA3G2JGKiNy4P94aD,0.005911067921939497
ngNtezuPdB5GC6Ag4,0.00010889688565372729
4zCT95cNKdHmkqbRQ,0.04742586798225118
HYGFXi66sSKydL8FW,0.8807970853274333
yNuYSf2Cj5Ku3CLdZ,0.7310585727316469
i3hvX2AECHBxYnoFk,0.001388416647612418
RhsBFQ8jjYaFAnAiq,0.9241418157725333
xgvfSws9ZFj6BdLLM,0.7310585687994081
4f88EMBrxaQmrdETF,0.9968273173535971
JDuKyyPt7ExjqQRrv,0.037326890721887135
domCnoQ2qAe9epPDc,0.015906391774428225
T3tp7TXY7crC9xuae,0.9796676468366118
FHeNcBYsKXxAw5jsw,0.010986943597687671
NFt26tubTPZX5LkoN,0.18242552828074995
tGt9mYFNpi8pc2NCM,0.9579122695847673
BYDNMta5KJAPGnPcw,0.015086023009234426
j8iRF4S8FqLrqgtt3,0.8519528095360639
84n4LQkwZimdJTANy,0.00015843620380001264
L82Ake5jr8Jk2xa2Q,0.8175744761936437
NfD6q7d9eqkCLLnCv,0.7310585648671692
hk_cc83437e4522a962,0.7549149868676284
Zh6FH8kMHunyBjCbJ,0.04208772388398392
Wsg952hYs9EkWNNuf,0.1824255208234273
i3z57uTmmksoPxnm2,0.8354835398524527
Pom6JLaYkd9DtsSWY,0.9324533031917984
Pt7kwBLARH9Y4Wak5,0.9953904285364042
WBCqfDJCpcmEENZPe,0.017986210650937116
eLgFMYJnyB4fZfpSK,0.679178694817493
pbyXYxsyhnZeTYyLM,0.4093017511938272
am6vyup6BdfLdxX9N,0.0024726233751675066
dGuN5w5gry46nicbd,0.0006263343646702692
Q4bJJEFqtXFGNpd95,0.03732688274463011
8RqKqWJwYEjrKExjR,0.00009610244174636874
on6frdunhkwJPeRNE,0.995390427387488
tCDwZqLdMhLpH8pBp,0.03732688403823925
3YdGQajj66sAmxiA9,0.880797086377369
pytX9CCxF4ik3BDpC,0.00122774241011183
GAfp4dETLuMuBQnxx,0.015906395891267293
PqZDPQdgkdPkKsSG3,0.000123394605844038
ep27WiT7xTo4emqZB,0.29421497216298875
wpLLX6nGxJJGytcyX,0.9990889487812965
wW9cqiX7sKgyTwqgJ,0.08509905473917041
LhQAHxZzuJeRDu6dy,0.042087727633404376
XomyGcLQMmBHpBtqu,0.00005144218038833955
c5r2R2DMR7dg5wQcm,0.37754067584825685
8rRQHFDX85prnQw4J,0.9706877701022344
m4zTTYBh4dycidkm6,0.8519528007070183
BB2BL8cW5CXLwzXv6,0.4378234991142019
Y7PDXWdBbfzwMzAgG,0.9902915238742522
rpe3bRaE3GYHZ7WHX,0.033085978900564875
