task,Conceptual-Behavioral,Type 1 (Planning),Type 2 (Generate),Type 5 (Cognitive Conflict),Type 7 (Battle),Type 8 (Performance),Divisible-Unitary,Maximizing,Optimizing,Outcome Multiplicity,Solution Scheme Multiplicity,Decision Verifiability,Shared Knowledge,Within-System Solution,Answer Recognizability,Time Solvability,Type 3 and Type 4 (Objective Correctness),Conflicting Tradeoffs,Solution Scheme Outcome Uncertainty,Eureka Question,Intellectual-Manipulative,Intellective-Judgmental,Creativity Input,Type 6 (Mixed-Motive),PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,cluster,synergy
Graph coloring task,0.04545454545454545,0.2727272727272727,0.09090909090909093,0.13636363636363635,0.2272727272727273,0.8636363636363636,0.4090909090909091,0.3636363636363637,0.7272727272727273,0.5,0.18181818181818185,1,0.8636363636363636,1,1,0.9090909090909092,0.9545454545454546,0.4545454545454546,0.2272727272727273,0.04545454545454545,0.1,0.8909090909090909,0.36818181818181817,0,0.5480359564586025,0.20563225362429746,-0.575473209821556,-0.5771513919047669,0.0686394183679995,-0.1665673612593051,0.24487336919586128,-0.16324584139721102,0.14961122904025947,-0.01924452611424656,-0.18108739838486132,0.12348452508701235,-0.13536475738114007,0.11816402272665365,-0.0883154674686735,-0.10681630083933431,0.025218543436864388,6.217467432023576e-4,-0.01918070105750875,0.051542577520776754,0.04912521801810568,-0.02263410306384596,0.02814122947766541,0.02071070659746325,3,0
Husbands and wives transfer,0.04166666666666666,0.5833333333333334,0.125,0.20833333333333337,0.20833333333333337,0.43478260869565216,0.13636363636363635,0.5833333333333334,0.75,0.5,0.04166666666666666,1,1,1,0.9583333333333334,1,1,0.5833333333333334,0.7083333333333334,0.5217391304347826,0.05,0.9583333333333334,0.5416666666666666,0,0.5194394046298428,0.2771394991283338,-0.3982358090352176,-0.48477852488301,-0.4978800422163453,-0.15513590438140615,-0.15658174843565026,0.14502179586009215,-0.15075146015428897,0.17189569446210357,-0.09702658600071097,-0.06352214657184911,-0.01739377741598541,0.13185515506026707,0.1301932139352769,0.007055835589201788,-0.25363239060272535,-0.040317651032759666,0.10655683650218684,0.06502192033881711,-0.02692472555651777,0.04074078113856717,0.012686205910818624,0.039443891957966735,3,0
Checkers,0.08695652173913043,0.18181818181818185,0,0.21739130434782608,1,1,0.04347826086956521,0.2608695652173913,0.6521739130434783,0.391304347826087,0.08695652173913043,0.9565217391304348,0.9090909090909092,0.8695652173913043,0.7727272727272727,0.9545454545454546,0.9,0.4782608695652174,0.6956521739130435,0.04347826086956521,0.15217391304347827,0.9130434782608696,0.2956521739130435,0,0.2874915558505968,0.47091869658859087,-0.4971642404925527,-0.2591768249789462,-0.1789818349321649,-0.7277507057288303,0.06705673145350735,-0.4597891045562565,0.5456814140661067,-0.06457818558126813,8.261815653750103e-4,-0.14134211798093227,-0.07997799910989914,0.31714540057910473,0.03470012875184992,0.022954287725329977,-0.09938254900462666,0.08224159988806237,0.05969163504347082,0.027109513449854253,-0.04144739603272721,0.004613064238331797,0.007471263094047065,-0.007981249190619563,3,0
Typing game,0.5,0.20833333333333337,0.04166666666666666,0,0.16666666666666666,0,0.7916666666666666,0.7916666666666666,0.875,0.9583333333333334,0.5416666666666666,1,0.7916666666666666,0.9565217391304348,1,0.9583333333333334,0.9583333333333334,0,0.2608695652173913,0.04545454545454545,0.5041666666666667,0.9625,0.0375,0,1.0280463546785008,-0.3431167910461915,0.26948542976191614,-0.21755699363956665,0.32603484370077773,0.19031156806334212,0.521641857257907,-0.05914325379603825,-0.18250076680124921,0.07875111261600322,0.1729403042934792,-0.1952457615406787,0.12867606515103006,0.25551257459590676,0.07075494882158812,-0.08790120620817947,0.1814682131653556,-0.0761249655183645,-0.01690312577072213,0.041913913774564625,-0.0670131407752755,0.0519314743348898,-0.0020192245511934078,0.012249816404389725,3,0
Recall images,0,0,0,0.04166666666666666,0.125,0.04166666666666666,0.14285714285714285,0.7083333333333334,0.6666666666666666,0.9130434782608696,0.5652173913043478,0.9583333333333334,0.6521739130434783,1,1,0.9583333333333334,1,0.16666666666666666,0.8260869565217391,0.04347826086956521,0.02916666666666666,0.9583333333333334,0.05833333333333333,0,0.8002358027484455,-0.08647991817150524,0.16506179227228154,0.31019876119832646,-0.005627981559111636,0.03145052707170365,-0.03269718896994066,0.22738417140285774,0.09443466000105159,-0.21105597872852333,-0.06321893396694732,0.05134469379050364,-0.06304730273433845,0.11652958143978125,-0.049788416381221653,0.05630792629440991,-0.020543150131975975,-0.13066371086300047,0.09956553728493586,0.015390626181346621,0.01725399288906557,-0.029380502865737096,-0.011506072159395551,0.020714883215046876,3,0
Whac-A-Mole,0.6363636363636364,0,0,0,0.2857142857142857,0.04545454545454545,0.3,0.9545454545454546,0.04545454545454545,0.2272727272727273,0.5909090909090909,0.3684210526315789,0.7272727272727273,0.7333333333333333,0.4444444444444444,0.42105263157894735,0.45,0.3181818181818182,0.7727272727272727,0.04761904761904761,0.55,0.7181818181818181,0.08181818181818182,0,-0.3053812087423655,-0.8030548558381237,0.26565387783886096,0.1494409460734325,0.07463607728419872,-0.5905507495387142,0.48694823046055735,0.12928537810504093,-0.0074873242960386,-0.025078630631529125,-0.011595346483182702,-0.171790676293805,0.6062452385912086,0.0030896345551973455,0.11952969660015164,0.07390670852183724,0.012307979523994414,-0.015637789787530977,0.07949244307073224,-0.010266660628447487,0.05013425511762269,-0.06577243575192887,-0.0659563349255161,0.06298933081848357,1,1
Oligopoly game,0,0.17391304347826086,0.17391304347826086,0.30434782608695654,0.6086956521739131,0.08695652173913043,0.13636363636363635,0.6086956521739131,0.34782608695652173,0.5,0.17391304347826086,0.5652173913043478,0.391304347826087,0.5652173913043478,0.4782608695652174,0.43478260869565216,0.391304347826087,0.8260869565217391,0.8695652173913043,0.08695652173913043,0.06521739130434782,0.5739130434782609,0.2739130434782609,1,-0.9808570966235961,0.28363716625593305,0.4296142041347439,0.07153228924448249,-0.009002551601677455,-0.15978394102188365,-0.13971097557325207,-0.043913287329407025,0.05410488306656064,0.08555414101224774,0.05593029928943578,-0.11076349405012058,-0.11060282341696792,-0.044040572701829483,0.01324686245951693,-0.05489531970841142,0.08755004690186197,-0.11643274284836262,0.026151183140282377,-0.051380593158908514,0.05567290587993413,0.05583668085022683,-0.011757145839656643,-0.0054267439693727396,1,1
Bullard Houses,0,0.3333333333333333,0.1904761904761905,0.8,0.5238095238095238,0.42857142857142855,0.35,0.09523809523809525,0.5238095238095238,0.7142857142857143,0.04761904761904761,0.6190476190476191,0.1904761904761905,0.7142857142857143,0.6,0.6190476190476191,0.5238095238095238,0.9047619047619048,0.9047619047619048,0.04761904761904761,0.04285714285714286,0.6047619047619047,0.4857142857142857,1,-0.9419094276759898,0.7770811916604898,-0.05307811514519273,-0.025873968870820746,-0.03188553265738758,0.3811599234143032,-0.017635459628916286,-0.30641783001402445,0.12064458613736674,-0.025828323446478507,0.15588111497279988,-0.005855511661965407,-0.1522882354612864,0.07880076655523033,0.20069044944466985,0.016910436953529402,0.028945462183551325,-0.0011524267586318152,0.04874774356132841,-0.086491458794127285,0.09390677024568009,-0.00799643497070196,-0.03348415339913727,0.018894971470338452,1,1
Arithmetic problem 2,0,0.2857142857142857,0.23809523809523808,0.3333333333333333,0.2,0.7619047619047619,0.23809523809523808,0.7619047619047619,0.8095238095238095,0.9523809523809524,0.6190476190476191,1,0.65,1,0.8571428571428571,0.9047619047619048,0.9523809523809524,0.380952380952381,0.47619047619047616,0.23809523809523808,0.02857142857142857,0.8952380952380953,0.2761904761904762,1,0.3373725912519475,0.8027698291128846,0.2141074560794274,-0.3931648160003849,0.49851236291074275,0.1553158087726313,-0.22104430953662144,0.08203290126445342,-0.014588772294901898,-0.06166516269000075,-0.13249800216642865,-0.027133779638730468,0.13147762594376197,-0.09994290260691144,-0.16008662712357213,0.03426380515628736,0.087081430492602,0.13962197969916845,-0.012718502780981689,-0.004974917978626158,0.044081560859322265,-0.0242763301732552,0.007185020451674356,0.020756976382292857,3,0
Find the common symbol,0,0.1904761904761905,0.23809523809523808,0.380952380952381,0.09523809523809525,0.42857142857142855,0.09523809523809525,0.9523809523809524,0.7142857142857143,0.5714285714285714,0.1904761904761905,0.8571428571428571,0.5,0.8571428571428571,0.8571428571428571,0.95,0.9523809523809524,0.47619047619047616,0.5714285714285714,0.23809523809523808,0.0380952380952381,0.8809523809523809,0.3,1,-0.015118718306252582,0.5277104434338595,0.33721674742133834,-0.42340412310924436,0.21906849419394137,0.16003401764958541,-0.3092041584524783,0.2183968989291183,-0.03045562809825544,-0.10873811919373647,-0.42375472083563315,-0.12450847983603118,0.010316051599559525,0.06328026647327606,0.04258594039692277,-0.09837207795537034,-0.029955795783460745,-0.0700529444017668,0.010403488430743159,0.049791803276125174,-0.10992451597799137,-0.11814039849457604,-9.134315264841143e-4,-0.01572409017501293,1,1
Blocks World for Teams,0.2272727272727273,0.4545454545454546,0.09090909090909093,0.04545454545454545,0.2727272727272727,0.7727272727272727,0.42857142857142855,0.9090909090909092,0.9090909090909092,0.7272727272727273,0.47619047619047616,0.9545454545454546,0.8636363636363636,0.8636363636363636,0.7727272727272727,0.8181818181818182,0.8636363636363636,0.3636363636363637,0.4545454545454546,0.09090909090909093,0.25,0.8727272727272727,0.2681818181818182,1,0.2948005871692937,0.6095141424841941,0.391077067962588,-0.5764846171514725,0.46074042093714007,-0.13734123656538683,0.035183992915737344,-0.11448325331735115,-0.18223258380874147,0.2121363506781918,-0.17547893782194673,0.004225332208819016,0.24197153460371987,0.11133992430898348,-0.21209269588519522,-0.12426327923913447,0.05614533689763889,0.17465942698852777,0.0032417386704945983,-0.028611005118775918,0.018000420166783222,-0.028766619519229937,0.019639759172954442,0.019083405072770995,3,0
Intergroup Prisoner's Dilemma,0,0.13636363636363635,0.09090909090909093,0.09090909090909093,0.6818181818181818,0.13636363636363635,0.23809523809523808,0.6363636363636364,0.18181818181818185,0.3181818181818182,0.2272727272727273,0.3636363636363637,0.2727272727272727,0.6363636363636364,0.3333333333333333,0.3636363636363637,0.4090909090909091,0.9090909090909092,1,0.04545454545454545,0.03181818181818182,0.5227272727272727,0.17727272727272728,1,-1.1974275951608804,0.1456353602959499,0.537816335536178,0.1196786597217929,-0.03433912047529486,-0.3605434909171218,-0.026787988969400628,-0.09445481658778884,0.052231152288555474,-0.04061701906385895,0.1186273128759704,0.05099591967456607,-0.10725486662957037,-0.11927428783970646,-0.09825845089866567,0.008606417815377292,-0.042778068065169976,-0.0416585121871897,0.006435900922025561,0.014457020882173325,-0.03197065130825168,-0.09098363367424445,-0.023512099177620857,-0.007356476268514145,1,1
Minimum-effort tacit coordination game,0,0.13043478260869565,0.13043478260869565,0.08695652173913043,0.391304347826087,0.17391304347826086,0.13636363636363635,0.5217391304347826,0.5217391304347826,0.6086956521739131,0.391304347826087,0.6956521739130435,0.391304347826087,0.6521739130434783,0.5652173913043478,0.43478260869565216,0.4782608695652174,0.5652173913043478,0.8260869565217391,0.13043478260869565,0.05652173913043478,0.6434782608695652,0.16086956521739132,1,-0.6015975306568724,0.32453333040615845,0.41105350004978963,0.17600850468403675,0.29603677714361326,-0.16131955324051583,-0.13557200451945609,0.044204865030125204,-0.06010350660855955,0.08475364398209186,0.048153206480638436,0.09508958520348669,-0.08176348192222223,-0.021685774683522892,-0.049968101047677266,-0.051240327056472926,0.07817986401822305,-0.12981068345332947,0.020921194618075553,0.057708853973700264,0.04927988543613572,0.076999431585414,-0.04084788679474412,-0.008869134787063613,1,1
Public goods game,0,0.125,0.08333333333333333,0.16666666666666666,0.30434782608695654,0.08333333333333333,0.08695652173913043,0.5833333333333334,0.21739130434782608,0.375,0.17391304347826086,0.4090909090909091,0.20833333333333337,0.5416666666666666,0.4782608695652174,0.391304347826087,0.43478260869565216,0.8333333333333334,0.8695652173913043,0.125,0.02916666666666666,0.4375,0.2708333333333333,1,-1.142533483379805,0.14327148528147388,0.3710889726926307,0.14021420467314213,0.06955321855796975,-0.17501477887436062,-0.08545329943270742,0.15121727597713117,-0.10546814089410989,-0.03611011896353833,-0.0764961363956155,0.10895214120297722,-0.1523809005289135,-0.08279122648676944,0.06621088157491824,-0.07147723925633248,0.04285888140633316,-0.10920967263932359,0.022121868522693017,-0.02744132493644293,0.0020477438353560806,-0.07104825956462156,0.06238882626349135,0.019062728011596274,1,1
The beer game,0.09090909090909093,0.5454545454545454,0.13636363636363635,0.2727272727272727,0.09090909090909093,0.04545454545454545,0.5,0.5714285714285714,0.5,0.5,0.2272727272727273,0.7272727272727273,0.5909090909090909,0.7727272727272727,0.6363636363636364,0.6818181818181818,0.7727272727272727,0.9090909090909092,0.8636363636363636,0.04545454545454545,0.11363636363636365,0.6863636363636364,0.3090909090909091,1,-0.5110896964100811,0.3694080305173722,0.45902323288321745,-0.25228321808519333,-0.21735300503651772,0.2589651197172005,0.0976236753314354,0.06293698198713679,-0.19485256061102807,0.25679436249529886,-0.050585764161217496,0.25442294011012706,0.029090433803595297,0.018012533106418694,0.02143003998101843,-0.010067953739456091,-0.01766116222500095,-0.04274033155076008,-0.12469987765008092,0.02951596536987602,0.0177506794341367,-0.04985210917808719,0.037133263077249005,0.02917847341430768,1,1
Pharmaceutical Company (hidden-profile),0,0.23809523809523808,0.1904761904761905,0.8095238095238095,0.14285714285714285,0.6666666666666666,0.25,0.5238095238095238,0.7619047619047619,0.9523809523809524,0.1904761904761905,0.9047619047619048,0.55,1,0.7142857142857143,0.7619047619047619,0.9047619047619048,0.7619047619047619,0.8095238095238095,0.09523809523809525,0.06190476190476191,0.8523809523809524,0.1904761904761905,1,-0.14691784400534602,0.9893455113357521,0.12291080553353817,-0.17104676827566329,0.05864978294100073,0.47685338319004156,-0.007659892683021863,-0.03414299447048694,0.18308679529353736,-0.08400851011769972,-0.21229596271989953,-0.04515057088634948,0.12850528761238944,-0.09069689148799574,0.014189885544828224,-0.11690022940024886,0.016025879909573725,0.09966940816493312,0.16393220821475865,0.10753816253444881,0.05561418005410567,0.005588083794984093,-0.006389626050796098,-0.015210969100037,1,1
Ultimatum game (various versions),0,0.16666666666666666,0.08333333333333333,0.3333333333333333,0.4583333333333333,0.20833333333333337,0.08695652173913043,0.5833333333333334,0.16666666666666666,0.20833333333333337,0.20833333333333337,0.375,0.2916666666666667,0.6086956521739131,0.3333333333333333,0.391304347826087,0.2916666666666667,0.8333333333333334,0.8333333333333334,0.125,0.06666666666666667,0.37916666666666665,0.2875,1,-1.3206375514520183,0.15363740715858018,0.2700404100121,0.045231440895516145,0.09504314793481777,-0.2565172722213936,-0.037895406241869836,0.10044318843675724,0.04729185925564099,0.014186184583611788,-0.06290955751535826,-0.01401959040473437,-0.03822869809905427,-0.07158548190091141,-0.0019115751455153068,0.017248443255017946,-0.06200079878073396,-0.023698072573558073,-0.009253324223472872,-0.07006018474182601,6.290448632748982e-4,0.02493010989495839,0.04999605554642139,6.802425988219635e-5,1,1
New Recruit,0,0.2272727272727273,0.09090909090909093,0.7727272727272727,0.5909090909090909,0.14285714285714285,0.1,0.6363636363636364,0.4090909090909091,0.2272727272727273,0.09090909090909093,0.3181818181818182,0.18181818181818185,0.5909090909090909,0.21052631578947367,0.380952380952381,0.2727272727272727,0.9545454545454546,0.8181818181818182,0.04545454545454545,0.04545454545454545,0.4863636363636364,0.38181818181818183,1,-1.4763336479116642,0.3095068451817521,0.20218494758303882,0.08451280527479985,-0.03473717318923819,0.0331011665359001,-0.022215904127637742,-0.05130489106096267,0.09211309714391483,0.0647446799833277,-0.12712033751311574,-0.40117285028837757,-0.04844342382042982,0.025845298477970128,-0.04840718743634077,-0.011319058695792004,-0.12195612434565084,-0.005396212471276179,-0.0399725840249438,-0.0658318386187276,0.019137276340638,-0.027173214600880187,-0.0499277505425773,-0.006426582914157696,1,1
Investment Game (aka Trust Game),0,0.21739130434782608,0.13043478260869565,0.17391304347826086,0.2272727272727273,0.13043478260869565,0.2272727272727273,0.6521739130434783,0.08695652173913043,0.21739130434782608,0.21739130434782608,0.34782608695652173,0.17391304347826086,0.6666666666666666,0.2272727272727273,0.2272727272727273,0.2608695652173913,0.8260869565217391,0.9090909090909092,0.04347826086956521,0.05217391304347826,0.30869565217391304,0.26521739130434785,1,-1.4312360739049388,-0.055986027434974384,0.3599941686033396,0.09961201763162694,0.10669015067113347,-0.14626658496562978,-0.011761578276460738,0.12244874782539933,-0.11695702809040603,-0.0014792343965715216,-0.06943471145634578,0.2039091077865559,0.014266999951779746,-0.125719271359816,-0.11292861107503757,-0.02659695177457435,-0.03322704930503173,0.05593224967331105,0.04523847950291181,0.02964251531624869,-0.0013866872444422487,0.018024066106891425,0.03360513290346058,0.004004284892751993,1,1
Aerospace Investment (Role-playing),0,0.23809523809523808,0.23809523809523808,0.7142857142857143,0.3333333333333333,0.14285714285714285,0.05,0.6666666666666666,0.14285714285714285,0.1904761904761905,0.1904761904761905,0.42857142857142855,0.09523809523809525,0.7619047619047619,0.45,0.5238095238095238,0.2857142857142857,0.8095238095238095,0.7619047619047619,0.04761904761904761,0.1,0.3666666666666667,0.4666666666666667,1,-1.3816203993138096,0.1479735764797493,0.15303353448753465,-0.10134183214944072,0.058953240914222826,0.14910476965051273,-0.14376361575321167,0.19765150627224828,0.08632637539373363,-0.1653470460566647,-0.15444332764295543,-0.15674772837407835,0.05685079269245455,0.08756903497743834,0.02592427956237374,0.12800001633719105,-0.01690204181935808,-0.03377258564291541,-0.04260218772870908,-0.12762867783952653,0.04855072451540832,0.0418505124506255,0.034062652705192556,-0.005547997743112726,1,1
Minimal Group Paradigm (study diversity),0.04347826086956521,0.17391304347826086,0.13043478260869565,0.13043478260869565,0.04347826086956521,0.08695652173913043,0.2608695652173913,0.08695652173913043,0.04347826086956521,0,0.17391304347826086,0.13043478260869565,0.18181818181818185,0.7727272727272727,0.13636363636363635,0.1904761904761905,0.04347826086956521,0.17391304347826086,0.1904761904761905,0,0.06956521739130435,0.0782608695652174,0.30434782608695654,1,-1.5523188021514198,-0.44812692229762613,-0.13564249037954174,-0.06560727374866344,0.8933762809008924,-0.06678308381849539,0.19226643698765433,0.3830565827685033,0.1011877876828602,0.34228410232081763,0.0817068041536849,0.3310772653594283,-0.22914356138021397,0.12701750657985691,0.009661169925729969,-0.016541709144392465,-9.067371904178476e-5,0.06416640914009494,0.00915132234835421,0.07158336650278847,-0.061258817394801754,0.01703250466904363,0.036932655761853686,0.007464232553516363,2,1
Volunteer Investment Game,0,0.3636363636363637,0.2272727272727273,0.13636363636363635,0.5454545454545454,0.04545454545454545,0.35,0.5909090909090909,0.3181818181818182,0.3333333333333333,0.2272727272727273,0.5454545454545454,0.4090909090909091,0.8181818181818182,0.5,0.5,0.5454545454545454,0.9090909090909092,0.8636363636363636,0.04761904761904761,0.1090909090909091,0.5545454545454546,0.26363636363636367,1,-0.9239264567383264,0.2022587055748195,0.47890251416115,-0.16589106231873327,-0.12306079055254848,-0.10131432742852649,-0.0265733880698219,-0.0055183293795521005,-0.009707758616020596,0.08207490557451272,0.18078744783503536,0.11042811519683123,-0.059439095786852504,0.0076728439433468194,-0.12642116205958775,0.038909217093342156,-0.002906234556578127,-0.09356906487134074,-0.08845461156588708,0.06758225304621526,-0.018445541135907052,-0.03599870423607499,0.02114709522157278,-0.047176153100508225,1,1
Sender-Receiver game,0,0.16666666666666666,0.125,0.13043478260869565,0.5833333333333334,0.16666666666666666,0.09090909090909093,0.5833333333333334,0.34782608695652173,0.2916666666666667,0.25,0.5652173913043478,0.20833333333333337,0.5652173913043478,0.4166666666666667,0.30434782608695654,0.3333333333333333,0.7916666666666666,1,0.04166666666666666,0.04166666666666667,0.43333333333333335,0.325,1,-1.1709527305608813,0.20353415854009652,0.3855855269289494,0.17859917517142385,0.0704536890341855,-0.31571544141683633,-0.19379183767970484,-0.08887054325260305,-0.06818269061000427,-0.0188211335261904,0.02415647042649587,0.0618597580633543,-0.078034908465148,0.0679992003622489,-0.09288863103079781,-0.03550824263172127,1.684590473569744e-4,-0.09640222612735368,-0.029879738845050137,0.01932745417947434,0.06394491123649432,0.06553408447460873,0.02934650244920531,0.02530059526822923,1,1
Iterated Snowdrift Game (With Punishment),0.3333333333333333,0.23809523809523808,0.14285714285714285,0.3333333333333333,0.5789473684210527,0.1904761904761905,0.35,0.5714285714285714,0.380952380952381,0.5714285714285714,0.1904761904761905,0.7,0.3333333333333333,0.8571428571428571,0.47619047619047616,0.6666666666666666,0.6666666666666666,0.9523809523809524,0.9047619047619048,0.14285714285714285,0.32857142857142857,0.6,0.3,1,-0.7539855569827841,0.44265411767692886,0.47034569422239286,-0.15336679017760796,-0.1229978249512676,-0.01957302091176337,0.11357109175261526,-0.07036993359223806,-0.014811630615580159,-0.13896984221049566,0.24726697842250722,-0.06490586543936162,0.13897750764015793,0.08771291582613355,0.17127631426115775,-0.10525979050048281,0.053083149970985184,0.06632167164913164,-0.10661024616426815,0.0700142486888098,-0.056320547274737495,0.016905492538936986,-0.003334811477849255,0.024633922776628348,1,1
Dictator game and its variants,0.04761904761904761,0.2857142857142857,0.1904761904761905,0.2857142857142857,0.47619047619047616,0.15,0.3157894736842105,0.7142857142857143,0.2857142857142857,0.23809523809523808,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.8888888888888888,0.3,0.42105263157894735,0.380952380952381,0.7619047619047619,0.7142857142857143,0.23809523809523808,0.08095238095238096,0.43333333333333335,0.2571428571428572,1,-1.1294971939063516,0.08279120256457684,0.35243811520903895,-0.16398360138467707,0.16975441994718854,-0.11792831778511813,0.006332930380753013,0.13744168320456396,-0.04012183772185951,0.04660443833760289,0.14182643432067232,-0.09427077378022099,0.06040444930152335,-0.12379307881235312,-0.17170154228740692,0.07897839297147821,-0.16652134056126797,0.023515237746849924,-0.036343751131167217,0.051067988721032256,-0.08475227357350403,-0.026940975901990145,0.015963728241835375,-0.010383055758319224,1,1
Chicken,0.04347826086956521,0.08695652173913043,0.04347826086956521,0.08695652173913043,0.8260869565217391,0.21739130434782608,0.05,0.6086956521739131,0.17391304347826086,0.30434782608695654,0.17391304347826086,0.4090909090909091,0.17391304347826086,0.6086956521739131,0.30434782608695654,0.3636363636363637,0.30434782608695654,0.9130434782608696,0.9565217391304348,0.04347826086956521,0.06086956521739131,0.4260869565217391,0.26521739130434785,1,-1.3257706279617394,0.20174993894584994,0.44278751738353284,0.1497672208980196,0.01086105165461701,-0.5126726104853965,-0.09104865526370287,-0.08745773540274082,0.07719593526392146,-0.1403569081138884,0.14268296647556594,-0.044072886828449356,-0.15246568327852458,0.010132791914732767,-0.07541772093023061,-0.04922745150545719,0.016383683792249373,0.007199202905654935,0.0013798147024900523,-0.03910848796222223,-0.017112172252083183,-0.014656063909203619,-0.014136899174653087,0.02046822817788801,1,1
Battle of the sexes,0,0.2727272727272727,0.13636363636363635,0.2272727272727273,0.380952380952381,0.13636363636363635,0.14285714285714285,0.7272727272727273,0.18181818181818185,0.6363636363636364,0.2727272727272727,0.5909090909090909,0.18181818181818185,0.7619047619047619,0.4545454545454546,0.47619047619047616,0.5454545454545454,0.7727272727272727,0.9047619047619048,0.14285714285714285,0.06363636363636364,0.5818181818181818,0.3,1,-0.8835416427264953,0.24801640832948668,0.47968882944065827,0.04918982039989958,0.013370441317024112,-0.032964667853486174,-0.172389046988579,0.13635443516343856,-0.11051687730732823,-0.14897072467928765,0.04486044861928783,0.038468572688526936,-0.0628758862278825,-0.08586828103239756,0.003482522595125874,0.057821483385842205,0.10887890095100627,0.12671969819424556,0.07754867446487981,0.021367450606319054,0.04283514154953034,-0.01675452556952742,-0.03384530203806406,-0.009771181533440358,1,1
Apache helicopter flight simulator (Longbow2),0.36,0.32,0.04,0.04,0.32,0.08,0.8,0.96,0.16,0.375,0.16666666666666666,0.5,0.4,0.6521739130434783,0.4583333333333333,0.52,0.44,0.28,0.6,0.08,0.408,0.56,0.308,1,-0.73250624787919,-0.34932098211811363,0.7283596794309741,-0.42145624959218064,0.41182683505812046,-0.058965299406655056,0.220776583191042,-0.1418042536565648,-0.25030264526174784,0.1303039851272699,0.029860207461923416,0.02320331225820639,0.10954242387653715,0.09418832562625438,0.1980480074714682,-0.017889252103974823,-0.020852930472033494,0.17322519240879086,0.10200829222264046,-0.05519676099924377,-0.02354372577206161,-1.1858106860447581e-5,-0.009658044712961666,-0.010923636676956516,1,1
Prisoner's Dilemma (various versions),0,0.2,0.12,0.2,0.5833333333333334,0.12,0.04761904761904761,0.48,0.12,0.375,0.08,0.4166666666666667,0.28,0.64,0.2916666666666667,0.36,0.32,1,0.96,0.12,0.032,0.412,0.208,1,-1.3436205329593758,0.24340519410492412,0.35354287856716277,0.13833279809468071,-0.12013531049737963,-0.3077353753858428,-0.054794770957044256,0.07872986927391588,0.07177150961600642,0.011291156162243174,0.12019567534837132,0.06163459973885206,-0.14491803472678177,-0.1023865491297582,0.006215926383805734,-0.048444296786337264,0.051084658554617114,-0.012829972334022745,0.06794939590097933,0.00868883413011928,-0.05174742497945342,0.041804692684918876,-2.113066540330149e-4,0.005721493708602597,1,1
Mock jury,0,0.21739130434782608,0.30434782608695654,0.9565217391304348,0.04347826086956521,0.5652173913043478,0.09090909090909093,0.13043478260869565,0.5652173913043478,0.391304347826087,0.2608695652173913,0.3181818181818182,0.04347826086956521,0.8095238095238095,0.3181818181818182,0.43478260869565216,0.18181818181818185,0.8636363636363636,0.5909090909090909,0,0.0391304347826087,0.3652173913043478,0.20869565217391303,1,-1.380050065835392,0.59736937286185,-0.37121754962646386,0.10923926467920483,0.41063736621545355,0.43389826079076543,0.17743750090482197,0.1040470932371694,0.1375488042045226,-0.016351420895617585,-0.17075258899612444,-0.028126522871769602,0.1134825227575945,-0.044916977183238796,-0.13116744214353293,-0.010918547270577478,0.04348222787347962,-0.06916119733325181,0.021408654039270794,-0.037703881720782276,-0.11392474471697574,0.034709646607556155,-0.05973813816835605,-0.017860745488659086,1,1
Biopharm Seltek,0,0.3636363636363637,0.18181818181818185,0.8636363636363636,0.4090909090909091,0.5238095238095238,0.14285714285714285,0.3181818181818182,0.2727272727272727,0.2727272727272727,0.09090909090909093,0.5,0.09523809523809525,0.7272727272727273,0.23809523809523808,0.4090909090909091,0.2727272727272727,0.9090909090909092,0.6190476190476191,0.04545454545454545,0.07272727272727272,0.4272727272727273,0.42272727272727273,1,-1.4616064468734058,0.481295546917363,-0.1841731279659991,-0.13090822105707778,0.14120156777679824,0.15726402005441148,0.05474122892400296,-0.058827317898532405,0.14075320666439722,-0.018746813773355728,-0.13467643950544622,-0.1448182937776757,-0.02632647651898501,0.020919636836994892,0.010495044927364888,0.08955941437102974,0.03796891908328078,0.17097513835487976,-0.03409438888494694,0.001969453022864217,0.030717939758935303,0.1023718253199278,-0.06061343539333132,-0.007919294280013877,1,1
Iterated Snowdrift Game (Without Punishment),0.42857142857142855,0.13636363636363635,0.09090909090909093,0.18181818181818185,0.4545454545454546,0.2727272727272727,0.23809523809523808,0.5,0.3181818181818182,0.5909090909090909,0.2727272727272727,0.6363636363636364,0.4090909090909091,0.9090909090909092,0.7727272727272727,0.6363636363636364,0.5909090909090909,0.9090909090909092,0.7272727272727273,0.2272727272727273,0.4636363636363636,0.5954545454545455,0.2,1,-0.623577616367687,0.4450190982656024,0.4001768052106185,-0.237958613815389,0.07851028514091804,-0.18972756337888663,0.27719867148122035,0.14746546775855096,-0.0549579099724741,-0.2239152590161256,0.2692320886854277,0.02360808106879246,0.17855622915890382,0.06444667288449459,0.23675834240882604,-0.12144008775052925,0.16525369658191832,-0.14305484556586062,-0.013848682784379139,0.01965315278527288,0.020773004396272502,0.016265950266429074,0.03308921996461439,0.005651580231421853,1,1
