_id,playerId,gameId,createdAt,data.synergyPreference,data.teamViability,data.enjoyedTask,data.age,data.gender,data.strengthInGame,data.payFair,data.feedbackOpenEnded,data.feedbackMultipleChoice,data.education
NqX6auBzzYnNHCi52,YJ9HJDcCLjGG84wX6,M9qsEkhfhPezmhiEr,2024-04-26T18:39:12Z,,,,37,Male,Regurgitating instructions to partners that didn't pay attention,For the time being it feels appropriate but it's not good if the potential additional bonus is NOT realized in its entirety. Fair pay compensates for the time spent. Right now I'm under $10 an hour. My state pays $15 per hour minimum wage. So this experiment comes in under minimum wage despite taking a full hour.,,,bachelor
fqwprBkiAba7mSxbz,eWrpe2BTL2SGXLrye,qMcbiDbkEzCCbPHAw,2024-04-26T19:04:03Z,individual,,strongly agree,,,,,"I found the approve configuration button slightly confusing as its function, only because of a prior task. The word list was hard because of switching from math the vocab, definitely using different brains sides there lol",Yes,
iuXJJDS8aevzzzwZH,eWrpe2BTL2SGXLrye,qMcbiDbkEzCCbPHAw,2024-04-26T19:06:07Z,,,,41,female,"I wouldn't, I felt a bit frustrated at times because I clicked the approve configuration a couple times before I meant to, so it made me distracted :/",yes.,,,high-school
vmNmQvrotCTKHDqbP,w6hLdWrwSfaDAR3q8,Y37sf7upPhr5aeKiZ,2024-04-26T19:16:29Z,team,,agree,,,,,Everything was fine.,Yes,
SZc6Zse8GaQffWbNW,w6hLdWrwSfaDAR3q8,Y37sf7upPhr5aeKiZ,2024-04-26T19:17:03Z,,,,35,male,I kept it moving and tried not to waste time.,Yes.,,,bachelor
SQ3MpmR4SX5Xoasnu,BSqAXRHFGhJQFejjz,6iuw8p53fAYKk3ZQL,2024-04-26T19:35:02Z,individual,false,agree,,,,,My team did nothing they didn't answer or contribute in any way they ignored everything,No,
WbY6ezdJALQT2yCfs,BSqAXRHFGhJQFejjz,6iuw8p53fAYKk3ZQL,2024-04-26T19:37:02Z,,,,55,Male,I was the only one doing anything in my group. They didn't answer or contribute in any way and should not get a bonus,yes,,,high-school
hPPKCiQvP6jTHjXwF,TqiDty6zPPoQLonBh,XbRc5TSpXENfLpysi,2024-04-26T19:40:08Z,team,,strongly agree,,,,,"For one of the slogan tasks, I completely forgot I was supposed to submit my final slogan. I wish there was a notification telling me to submit one before time runs out. I really liked the task as a whole. I wish I was notified of the task maybe an hour ahead of time.",Yes,
jynoYx5icoutvKqKz,4fjn4Cgn4eBM8eLdp,yiWDDzqGKt7nKvTkZ,2024-04-26T19:42:10Z,team,false,strongly agree,,,,,Enjoyable!,Yes,
ZH2n5MLgAKuNvtuZX,aziz2sj3iG8DXq7Ps,yiWDDzqGKt7nKvTkZ,2024-04-26T19:42:19Z,individual,false,agree,,,,,It feels like I was playing alone with bots,Yes,
S5MCydJhwYKqBnQR2,9joYHoDXjdsP24cGf,Dw3NhgBJ4wwYALviX,2024-04-26T19:42:34Z,individual,false,agree,,,,,Sometimes the wait lagged,Yes,
9eFFs9XN8YLjjr3eg,ySixigRhqqAWPhrLb,Dw3NhgBJ4wwYALviX,2024-04-26T19:42:34Z,individual,false,agree,,,,,,Yes,
nbmwAxKELQYj5Hjfb,WRujTfNARM3W7mv5r,yiWDDzqGKt7nKvTkZ,2024-04-26T19:42:43Z,team,true,strongly agree,,,,,"I found the gameplay to be engaging and challenging. The puzzles were well-designed and required some strategic thinking to solve. The variety of levels kept the game interesting, and I enjoyed the progression in difficulty as I advanced.",Yes,
ekQh3hdMtY8WwGwiR,6AhmqtHqr3N9ASz4x,Dw3NhgBJ4wwYALviX,2024-04-26T19:42:43Z,team,true,agree,,,,,Generally good.,Yes,
paqJP3NJqnJMq27TH,KEBceBQFf5m4ZM4Sn,Dw3NhgBJ4wwYALviX,2024-04-26T19:42:44Z,individual,false,agree,,,,,Feel like we jumped right in without much instruction at first,Yes,
RM5ikd43fkyMLtc7z,6AhmqtHqr3N9ASz4x,Dw3NhgBJ4wwYALviX,2024-04-26T19:43:06Z,,,,,,Good.,Haven't seen the pay yet.,,,
3fvFMgbxjotpgYACQ,CEuQknpPFXMM5NyYq,Dw3NhgBJ4wwYALviX,2024-04-26T19:43:07Z,individual,false,strongly disagree,,,,,the thing hung up too oftenand was very annoying in general,No,
ER4zKQCkLLfvaxCJm,4fjn4Cgn4eBM8eLdp,yiWDDzqGKt7nKvTkZ,2024-04-26T19:43:09Z,,,,72,female,I gave it all my strength!,Yes,,,bachelor
4HhgvXkazyj8gBq6o,9joYHoDXjdsP24cGf,Dw3NhgBJ4wwYALviX,2024-04-26T19:43:11Z,,,,34,female,I think I was mildly strong/average strength,It was alright,,,bachelor
Ps2KHTG7Wfx73Sg6k,ySixigRhqqAWPhrLb,Dw3NhgBJ4wwYALviX,2024-04-26T19:43:13Z,,,,51,female,fast and clever,no,,,high-school
97a7WTTvLmaqi3dCx,KEBceBQFf5m4ZM4Sn,Dw3NhgBJ4wwYALviX,2024-04-26T19:43:19Z,,,,39,male,memory,I guess.,,,high-school
73M8AesZ3FNHmLSsA,aziz2sj3iG8DXq7Ps,yiWDDzqGKt7nKvTkZ,2024-04-26T19:43:51Z,,,,26,male,"I believe I understood the instructions well, but it seemed like I was playing with bots",yes,,,high-school
ibrE8RPeDMxr7fStZ,CEuQknpPFXMM5NyYq,Dw3NhgBJ4wwYALviX,2024-04-26T19:44:02Z,,,,66,male,total bs,"I have no idea, but probably far to low a pay. Just like all online assignments are these days. ",,,bachelor
fcT88foomwzgxTsgJ,WRujTfNARM3W7mv5r,yiWDDzqGKt7nKvTkZ,2024-04-26T19:44:02Z,,,,39,Female,"In the game, I would describe my strength as being able to solve puzzles efficiently and strategically. I have a good eye for patterns and can quickly analyze the situation to come up with a solution. Additionally, I am adept at adapting to different levels of difficulty and can handle challenging tasks effectively.",Yes,,,master
SKsTDeoZu6sYHtFAr,m9xMu4AQPXfzomczR,yANnCiDFoHErMTnqu,2024-04-26T19:44:29Z,individual,false,disagree,,,,,No,No,
sg6qRgda5By7DejjB,TqiDty6zPPoQLonBh,XbRc5TSpXENfLpysi,2024-04-26T19:44:48Z,,,,29,male,I thought I was okay at the games. Some were much harder than others though. I'd describe myself as a decent or average player.,"Since I likely won't be getting the full $6.00 potential additional bonus, I don't really think it was fair. I think the experiment would've benefited from having a higher standard payment.",,,high-school
vAnYhqnodHa3kQmZ8,m9xMu4AQPXfzomczR,yANnCiDFoHErMTnqu,2024-04-26T19:44:48Z,,,,41,Nonbinary,I don't know,Not really,,,master
yWhhPv6Q2J7jF37g4,W5wuvi8WsFXfkmRG3,yANnCiDFoHErMTnqu,2024-04-26T19:44:51Z,individual,false,disagree,,,,,Some of the people in my team were a little difficult to work with,Yes,
3676nqcBpfSQhLm3E,t9CdqLwofzN7BAW2Y,6iuw8p53fAYKk3ZQL,2024-04-26T19:44:58Z,team,false,strongly agree,,,,,"All clear, no problems.",Yes,
mssnXp4W5ebNWrNFE,cDuyF7WcCacqqurxQ,yANnCiDFoHErMTnqu,2024-04-26T19:45:01Z,team,true,strongly agree,,,,,It went fairly smoothly. A few times the wait between rounds made me thing there was a glitch.,Yes,
79p2jaJFXRvA5mwW4,a6podpFrGJM89Kyny,Pw2hk2votRsKwDd9k,2024-04-26T19:45:13Z,team,true,strongly agree,,,,,Everything flowed well. Instructions were easy to read and comprehend,Yes,
BCQANtqw8BoDcBmbb,qB8cicmYRjSqahBqQ,yANnCiDFoHErMTnqu,2024-04-26T19:45:16Z,individual,false,neither agree nor disagree,,,,,I like the study.  I like being notified by email.  There were a lot of glitches this time around which was frustrating,No,
jSJQpWQXtpfmi3J25,W5wuvi8WsFXfkmRG3,yANnCiDFoHErMTnqu,2024-04-26T19:45:19Z,,,,,,I was trying my best.,I believe so. ,,,
Lqp8PZovcZjRCopbQ,bpc7ofSa5NWHcq7r7,vpn7G8tFdpipC3WSA,2024-04-26T19:45:21Z,individual,false,strongly disagree,,,,,the teammates did not work together,No,
Ph3vrcmsgt8XNbBNw,vDFsToDWoNrQ4JMEw,Pw2hk2votRsKwDd9k,2024-04-26T19:45:27Z,team,true,agree,,,,,"I enjoyed it, the task were engaging and provoked creativity.",Yes,
2fu5HsMubMP7AzChv,HMa6RGyYHAvwaY89y,vpn7G8tFdpipC3WSA,2024-04-26T19:45:40Z,team,true,strongly agree,,,,,Good Experience,Yes,
cPX7auy7YmfQYZeSc,Q9bvDiejiaEtvQo2r,vpn7G8tFdpipC3WSA,2024-04-26T19:45:44Z,team,false,disagree,,,,,"Whatever thing you were pulling with the deliberately sabotaging player, it was bullshit and I hated it.",No,
FhkDa5gKAxpkAJCMC,TPBW6cw8MkboRY9A9,yANnCiDFoHErMTnqu,2024-04-26T19:45:58Z,team,false,strongly agree,,,,,"I was sat waiting for the oil one, I wasn't able to join in or anything, I took the practice and it just seemed to wait and wait.\n\nAlso, I dont know if this was a memory test or a thinking out side the box test. I took photos of the words game, I did not say to not use a camera or other material, only not to leave the browser. Apologies if this was not the expected behaviour from me.",Yes,
hk_638e2a561a3a9748,t9CdqLwofzN7BAW2Y,6iuw8p53fAYKk3ZQL,2024-04-26T19:46:01Z,,,,70,male,very good,yes !,,,bachelor
CSL98eSXbNL3iK2Mr,GYcoj8ps9xzckeBdX,vpn7G8tFdpipC3WSA,2024-04-26T19:46:02Z,individual,false,disagree,,,,,had to refresh a lot- there was either a troll in my group or an admin trying to get people mad to ruin bonuses. ,No,
GdHEQPkgxPcF89cpd,HMa6RGyYHAvwaY89y,vpn7G8tFdpipC3WSA,2024-04-26T19:46:02Z,,,,50,Male,Thank you,Yes,,,master
hQgkKssHhrbvZmgmD,RGpFqrgucxMLzD4RW,vpn7G8tFdpipC3WSA,2024-04-26T19:46:02Z,team,true,agree,,,,,"That was fairly annoying, I'm assuming there was a sabotage bot in there. ",Yes,
SBNXK2TcMCBmuxSBj,a6podpFrGJM89Kyny,Pw2hk2votRsKwDd9k,2024-04-26T19:46:09Z,,,,60,Female,on the slogans,"Seems a little low for the amount of work and time involved, but it was fun.",,,high-school
ikiJxdcam7BSP5TAv,Q9bvDiejiaEtvQo2r,vpn7G8tFdpipC3WSA,2024-04-26T19:46:14Z,,,,32,Female,"Dealing with dolphin's bullshit, apparently.",No.,,,master
rNpEf2ScPeL3zxmHm,bpc7ofSa5NWHcq7r7,vpn7G8tFdpipC3WSA,2024-04-26T19:46:14Z,,,,27,male,working towards a goal,no my teammates did nothing towards winning on the last game,,,high-school
wfi5ZvbEnw6BnYPMx,cDuyF7WcCacqqurxQ,yANnCiDFoHErMTnqu,2024-04-26T19:46:19Z,,,,52,male,I guess just being there every round. ,Yes.,,,bachelor
3oS6ALpkpbBtQhR5v,qB8cicmYRjSqahBqQ,yANnCiDFoHErMTnqu,2024-04-26T19:46:46Z,,,,45,female,strong had I been able to get my work in there without it being deleted.  It was frustrating ,I think that it should pay more due to the effort and frustration of it all.,,,high-school
8Pr6T74yNuuhrAaqt,RGpFqrgucxMLzD4RW,vpn7G8tFdpipC3WSA,2024-04-26T19:47:01Z,,,,46,Male,I think fast on my feet,"If it ends up being $11.80, yes it was fair, otherwise it should pay more for an hour.",,,high-school
quwMsfdfe9bbYCTfT,vDFsToDWoNrQ4JMEw,Pw2hk2votRsKwDd9k,2024-04-26T19:47:02Z,,,,36,Male,"I think I did well in all of the rounds and contributed my fair share. Probably my most effective round was the word memory game, I feel I contributed more on that round.",Yes.,,,high-school
Bmt6JiWggJQ3DLtTb,GYcoj8ps9xzckeBdX,vpn7G8tFdpipC3WSA,2024-04-26T19:47:15Z,,,,42,male,I contributed until the end when people were just deleting things. ,It depends if I get more bonus. at my current bonus---no,,,bachelor
vSauLGCRuFgkDCGxj,TPBW6cw8MkboRY9A9,yANnCiDFoHErMTnqu,2024-04-26T19:47:32Z,,,,35,Male,"I enjoyed the matching game, the one with the grouping, I also enjoyed the slogans, although Im not sure how the team voting worked, It seemed like one person could just choose their choice and click approved.","Yes, very. Thank you so much for allowing me to participate in this game.",,,other
JDP7k3fhky4k3txfo,WstRWTg5GG5uLc3pa,T9wyziT3iMMkzGBdH,2024-04-26T19:53:23Z,team,false,strongly agree,,,,,The game was fun,No,
uPPyMnYP2F3P4n6K6,FQgzrcmLEYGjAuXZo,T9wyziT3iMMkzGBdH,2024-04-26T19:53:24Z,team,true,strongly agree,,,,,sometimes the games go so fast you do not have a lot of time to confer with your team. ,Yes,
cxLLhTFCsJ6wJ8Xde,4AmzwqHqfkwZT5x5h,T9wyziT3iMMkzGBdH,2024-04-26T19:53:27Z,team,false,agree,,,,,It seemed to work alright.  The oil drilling game was pretty hectic.,Yes,
6Sg95vouk7pqWgDFo,FQgzrcmLEYGjAuXZo,T9wyziT3iMMkzGBdH,2024-04-26T19:54:17Z,,,,55,Female,I am creative and pay attention to all parts of a task. ,Yes!,,,other
Rb3zLjHAj76hjkr9d,WstRWTg5GG5uLc3pa,T9wyziT3iMMkzGBdH,2024-04-26T19:54:23Z,,,,36,Female,Great,Yes,,,master
nGXkibmBqcncdFwkm,4AmzwqHqfkwZT5x5h,T9wyziT3iMMkzGBdH,2024-04-26T19:54:35Z,,,,46,Male,I thought I contributed decently to the word-memorization game.  And I thought I came up with the most interesting slogans for the products.  But I wasn't that cooperative or communicative with my teammates.,Yes.,,,bachelor
wLN4NS6DBunaocFT4,Z5dyXfndWLrijo2SX,6iuw8p53fAYKk3ZQL,2024-04-26T19:55:45Z,team,false,strongly agree,,,,,,Yes,
RYARNYjq3CFAHNvoJ,Z5dyXfndWLrijo2SX,6iuw8p53fAYKk3ZQL,2024-04-26T19:56:16Z,,,,38,male,memorization ,yes,,,bachelor
84TTpkrdToLtSJEWn,a6B9uvK4vQE9QZ8mB,EHuNWHp4bt8Sj4ZAS,2024-04-26T19:58:56Z,team,false,strongly agree,,,,,"None, really enjoyed the games",Yes,
eG2yYjovAzxEB3Ho9,ZZtHKwZDGCrmd3Ak2,EHuNWHp4bt8Sj4ZAS,2024-04-26T19:59:08Z,individual,false,strongly agree,,,,,i got emais and finally i gotone ,Yes,
x2ygtGc9gk3x6F2eu,ZZtHKwZDGCrmd3Ak2,EHuNWHp4bt8Sj4ZAS,2024-04-26T19:59:36Z,,,,60,male,being creative,yes,,,bachelor
gpomepcSMKSbnyQDQ,bj84tnbYG2uANc4ui,EHuNWHp4bt8Sj4ZAS,2024-04-26T19:59:40Z,team,false,agree,,,,,I would like to be notified on other platform or at least 12 hours before the event so I can be available when I read the emails. Also in the current room and tasks co ordination was not good and I think was less needed for others tasks except the one in which we had to recall words.,Yes,
XY5zXrE9rJ4C53hFd,a6B9uvK4vQE9QZ8mB,EHuNWHp4bt8Sj4ZAS,2024-04-26T20:00:01Z,,,,52,female,"average, I did the best I could to contribute",yes; excited to see the final bonus results :),,,high-school
fYg5YDcHsC9rokB9b,bj84tnbYG2uANc4ui,EHuNWHp4bt8Sj4ZAS,2024-04-26T20:00:17Z,,,,28,Male,It was average for this game,Pay is fair and generous for the time.,,,master
Japc9t8XjjXGe8ZCE,nJqTedZg54FCSSiZq,Dw3NhgBJ4wwYALviX,2024-04-26T20:09:10Z,individual,false,neither agree nor disagree,,,,,in the first round the images kept flashing back and forth,Yes,
wKGmhbwGRmiXn3ffK,nJqTedZg54FCSSiZq,Dw3NhgBJ4wwYALviX,2024-04-26T20:09:33Z,,,,47,Male,creative idea generation,yes,,,master
HesDZHqjRpEoLLJzD,9YRZgpxaLE6Zw6CLp,EHuNWHp4bt8Sj4ZAS,2024-04-26T20:13:01Z,team,true,strongly agree,,,,,yes,Yes,
fgzM2pNBMLHaHmemZ,9YRZgpxaLE6Zw6CLp,EHuNWHp4bt8Sj4ZAS,2024-04-26T20:13:51Z,,,,61,female,strong,yes,,,high-school
ScFsSdXhQFQsRwG7d,aQY4pxNidAqcTfxur,csh8iSWdiajKY2QAw,2024-04-26T20:50:24Z,individual,,agree,,,,,,Yes,
kM8pNdiuxqgiPRhuH,aQY4pxNidAqcTfxur,csh8iSWdiajKY2QAw,2024-04-26T20:50:50Z,,,,45,female,,,,,master
GtBhtw3azgHRNSGgE,psaBuTaczPZDWZzKb,oafbPZQRiAtLS2trH,2024-04-26T20:56:11Z,individual,,strongly agree,,,,,"The last games round went by very quickly making it feel like you didn't have enough time to answer questions, especially as you had to scroll to get to each one",Yes,
Pf7ScEh2gun4XrHYm,cFfEt6GfGZbQi7ehL,zGE9BYSNdM2vg6yPK,2024-04-26T20:56:18Z,individual,,agree,,,,,Nothing I can think of.,Yes,
Nnd3rCYLdse8PhDEh,cFfEt6GfGZbQi7ehL,zGE9BYSNdM2vg6yPK,2024-04-26T20:56:46Z,,,,42,Male,Trying to remember words from a list,Yes,,,master
XxCt4ZJiJQ6ziftYA,psaBuTaczPZDWZzKb,oafbPZQRiAtLS2trH,2024-04-26T20:57:52Z,,,,39,Male,"I have a good memory, so recalling words was the best one for me.  The others, I enjoyed the creative thinking tasks ones, but the timer made me feel stressed so I didn't feel as if I thought as creatively as I would have hoped.",Yes around $10 for an hour is respectable,,,bachelor
FwcF9aoav9GEiAttw,m4TQghxz3GEseS7qs,ChpFh4KPEFWiwQ8Hw,2024-04-26T21:06:35Z,team,true,strongly agree,,,,,,Yes,
MJs5mN2JotmJ9fkzx,zmeehpQqaKcEpwG3w,ChpFh4KPEFWiwQ8Hw,2024-04-26T21:06:41Z,team,false,neither agree nor disagree,,,,,too fast pace,No,
G4mrKCRNBF5cjTxRm,NjaqZz323KqqJk9Jd,ChpFh4KPEFWiwQ8Hw,2024-04-26T21:06:49Z,team,false,strongly agree,,,,,The last game was not working correctly. it kept changing photos.,Yes,
B2sxkGy4NvdPTkm69,g3vJYuxgPRY8aab8Y,ChpFh4KPEFWiwQ8Hw,2024-04-26T21:06:49Z,team,true,agree,,,,,Ok,No,
t87MGAtFJ9CktF5GH,YpCYoaYRQf39FECn6,ChpFh4KPEFWiwQ8Hw,2024-04-26T21:06:53Z,team,true,agree,,,,,No,Yes,
imx3SfzzrKfH7Baom,zmeehpQqaKcEpwG3w,ChpFh4KPEFWiwQ8Hw,2024-04-26T21:07:10Z,,,,60,male,medium,meh,,,bachelor
morRYTQveYzcb8Hu4,m4TQghxz3GEseS7qs,ChpFh4KPEFWiwQ8Hw,2024-04-26T21:07:10Z,,,,33,Female,I think i did good on all except the memory game,Yes,,,bachelor
uMfA9THZxJZQEMQYb,NjaqZz323KqqJk9Jd,ChpFh4KPEFWiwQ8Hw,2024-04-26T21:07:11Z,,,,37,female,Average,yes,,,bachelor
JgeqTyPNAozwHyong,g3vJYuxgPRY8aab8Y,ChpFh4KPEFWiwQ8Hw,2024-04-26T21:07:31Z,,,,41,Male,Analysis,ok,,,master
Wtzm4DMmaLnPXo4yj,CL3SnsPrwsMaWyaj4,ChpFh4KPEFWiwQ8Hw,2024-04-26T21:07:32Z,team,true,agree,,,,,The last game was impossible to play because the images kept moving. The oil task was hard because there wasn't enough time to coordinate with others.,No,
oLMDMErroMiqm75zK,YpCYoaYRQf39FECn6,ChpFh4KPEFWiwQ8Hw,2024-04-26T21:07:49Z,,,,50,Male,Strong at cooperation and communication,Yes,,,high-school
uaZy52D64cm7n4o7v,4GskK3K4ZpayLEZwH,hvjicLRP9dWGzoa64,2024-04-26T21:08:19Z,individual,false,agree,,,,,"It was a little clunky at times\n",Yes,
d8cfdghmPBEDksy7z,mTrYogQXjbGjHtkus,y6r7Pc4eopBfR6Zvt,2024-04-26T21:08:24Z,team,false,strongly agree,,,,,,Yes,
dLgcKT3AgXYCFutKw,ZLKsfPSDj7sbGhKmd,hvjicLRP9dWGzoa64,2024-04-26T21:08:32Z,individual,false,strongly agree,,,,,No. I have no other feedback to share about this study.,Yes,
gLHTHNwPzvYR6QHEL,pFrTqJXJLWdgRmTxA,hvjicLRP9dWGzoa64,2024-04-26T21:08:34Z,team,false,neither agree nor disagree,,,,,,Yes,
wvQ35A2trmPoybhZC,4GskK3K4ZpayLEZwH,hvjicLRP9dWGzoa64,2024-04-26T21:08:44Z,,,,40,male,I was good at the creative tasks,Yes,,,bachelor
c2yhPNqjuiWaPyt6j,mTrYogQXjbGjHtkus,y6r7Pc4eopBfR6Zvt,2024-04-26T21:08:51Z,,,,43,female,grande spirito d'osservazione,perfect,,,bachelor
S8xzBiWcyboRHuSRL,pFrTqJXJLWdgRmTxA,hvjicLRP9dWGzoa64,2024-04-26T21:09:02Z,,,,48,donna,imbranata,si,,,high-school
fAt63wak5cXaBJssj,CL3SnsPrwsMaWyaj4,ChpFh4KPEFWiwQ8Hw,2024-04-26T21:09:04Z,,,,39,female,I think my strength was that I tried my hardest and tried to do what I could to help the group however I could.,"I don't know. The base pay was low, but if you work with a great group it's good otherwise you work a long time for very little compensation.",,,high-school
dW8E8i9q5fjmEf9k2,QAw3uvx66vtFqjccq,y6r7Pc4eopBfR6Zvt,2024-04-26T21:09:05Z,individual,false,agree,,,,,One of my coworkers bailed before the first game was done. The other coworker spoke Italian and very poor English.,Yes,
r9h5KtGwLHGKukrpL,ZLKsfPSDj7sbGhKmd,hvjicLRP9dWGzoa64,2024-04-26T21:09:22Z,,,,37,Male,I have strong analytical skills and ability to remember words and annotate images.,Yes. The pay was fair for this task.,,,master
6nZfSQKcn9nbiW9q3,xmYTE7yqRFb6TEyJB,fiQfaCL3wmyRpCDE6,2024-04-26T21:10:01Z,individual,,neither agree nor disagree,,,,,Wildlife pictures would randomly advance,No,
s54E2qn7TYgvNvvTW,QAw3uvx66vtFqjccq,y6r7Pc4eopBfR6Zvt,2024-04-26T21:10:03Z,,,,53,Male,Probably remembering things when that was needed.,I'll have to wait and see what my final bonus is before I can answer that.,,,bachelor
m9WPqmvX5n2sdBGhY,xmYTE7yqRFb6TEyJB,fiQfaCL3wmyRpCDE6,2024-04-26T21:10:39Z,,,,55,male,maybe the math,yes,,,bachelor
xkGpDHgYn2PaNkdbu,b2utuJ9zssziv5x7s,3b5D99YMppKYftSux,2024-04-26T21:17:41Z,individual,false,neither agree nor disagree,,,,,"Waiting room was fine, some of the other players would just click on stuff",No,
ztmXn7Pp4L5AZtC8z,yEeuKpZuytYqAKrWL,3b5D99YMppKYftSux,2024-04-26T21:17:49Z,team,false,agree,,,,,Very engaging,Yes,
pBqWNsE5eG5G7Hnfw,wh4eQCfJ8bQNBuT94,3b5D99YMppKYftSux,2024-04-26T21:17:50Z,team,true,agree,,,,,Too fast!,Yes,
yYAPrusFQLtbWRGbn,b2utuJ9zssziv5x7s,3b5D99YMppKYftSux,2024-04-26T21:18:12Z,,,,39,male,I was remembered words well and listened to others,it could be higher,,,bachelor
fbsyyyJgRdyjYyzSp,zJiXceNS3caxRLddH,3b5D99YMppKYftSux,2024-04-26T21:18:23Z,team,false,strongly agree,,,,,"during last session my screen went blank, i waited for awhile then  to took me here",Yes,
ykHqdo2MfHGrzWTxy,yEeuKpZuytYqAKrWL,3b5D99YMppKYftSux,2024-04-26T21:18:32Z,,,,73,Female,Weak,Yes,,,high-school
4ov9TnFHs5jwxPGin,JZjcLKQ79L9F8sEq2,bJnDEEyfuJ7o6r58v,2024-04-26T21:18:40Z,team,false,agree,,,,,none,Yes,
bfNrjmDYLaNSE6Pab,67MN9gysHhePpKRah,bJnDEEyfuJ7o6r58v,2024-04-26T21:18:40Z,team,true,strongly agree,,,,,no,Yes,
HB6gwNgf3SAeKzawx,zJiXceNS3caxRLddH,3b5D99YMppKYftSux,2024-04-26T21:18:50Z,,,,51,female,Average,yes,,,high-school
MwtjgzPJLDufJ66GW,zJiykdEA2WrPe2Gc2,3b5D99YMppKYftSux,2024-04-26T21:19:01Z,individual,false,neither agree nor disagree,,,,,"Team did not work well together. Felt like some did not understand rules or interface. Decisions were made without discussion often times. Would be fun with a patient, attentive team, but this group felt hurried and confused. The oil task and animal task in particular were frustrating. I would answer maybe to the above question.",No,
GiEMbeAqdeLS9JTPc,wh4eQCfJ8bQNBuT94,3b5D99YMppKYftSux,2024-04-26T21:19:17Z,,,,74,male,"With a little more practice, I think I would do much better on all of tasks. Unfamiliarity plus rapidity counted against me.",Yes.,,,master
mxkkpyc2iNmzkmJta,JZjcLKQ79L9F8sEq2,bJnDEEyfuJ7o6r58v,2024-04-26T21:19:35Z,,,,33,Male,My strength is  remember items and which order and how they are presented,"Yes, I feel that the pay was fair.",,,high-school
czwRTkaZMbQn3RTuh,67MN9gysHhePpKRah,bJnDEEyfuJ7o6r58v,2024-04-26T21:19:58Z,,,,35,Female,I am a team player. I kept answering questions,yes,,,master
bzjgeTvg5RCjvk7hm,zJiykdEA2WrPe2Gc2,3b5D99YMppKYftSux,2024-04-26T21:21:39Z,,,,44,Male,"I was trying to facilitate communication and develop strategies. I was trying to be something of a team leader and help them do it right and make sure we completed the task in time. Not sure how well I did overall, but felt I did OK in a few rounds.",Maybe? Took a while and if the potential bonus is small then probably not so much. Also feels like pay could be brought down by co-workers not paying attention/rushing. ,,,bachelor
bu2n9jvLJau9h2Sbf,Ng4LWYsWYTnXfuWqN,J6wrY4z9PXX3zETqL,2024-04-29T14:04:45Z,individual,,strongly agree,,,,,love being able to be solo!,Yes,
FLgStNA4eQiTeAiKy,Ng4LWYsWYTnXfuWqN,J6wrY4z9PXX3zETqL,2024-04-29T14:05:12Z,,,,40,female,memory,yes,,,high-school
qMH87D52CZG48sRxS,RC7oewahtuACXgNef,Du8H49r5hpSNBCbwc,2024-04-29T14:13:32Z,individual,,strongly agree,,,,,I was a little confused on the last game. I couldn't find where to put a couple comments and then found I had to scroll down between two screens...that was on me.,Yes,
y7ZRLXcmgr9MiPusF,RC7oewahtuACXgNef,Du8H49r5hpSNBCbwc,2024-04-29T14:14:23Z,,,,42,Male,I felt a little rushed because it moved fast but I tried to think quickly,yes very fair,,,bachelor
3KC2QJyQShNqucvSF,SkX8ophnSAL8PaFaS,n7DdczRhT7u3KFFWp,2024-04-29T14:29:44Z,individual,false,agree,,,,,no,Yes,
9wxxLyTDN2ZHxrvWr,3Zo858Fnd4DuJNwQT,n7DdczRhT7u3KFFWp,2024-04-29T14:30:02Z,team,true,strongly agree,,,,,,Yes,
8ZJ8AEZBRK4mKhEwW,MN4jPXet7D6QwN8fE,n7DdczRhT7u3KFFWp,2024-04-29T14:30:11Z,team,false,strongly agree,,,,,The overall experience was fine.   No complaints.   All good.,Yes,
Y5T5tTMcapARDALB3,3Zo858Fnd4DuJNwQT,n7DdczRhT7u3KFFWp,2024-04-29T14:30:49Z,,,,62,female,Not real good.,yes,,,high-school
dw8oTkjEbe28spteB,SkX8ophnSAL8PaFaS,n7DdczRhT7u3KFFWp,2024-04-29T14:30:54Z,,,,35,female,"I did ok, but it was hard to work as my teammates this round were not as talkative.","not really, for an hours worth of work.",,,bachelor
pDr2H82Lh6sxJ9G4c,MN4jPXet7D6QwN8fE,n7DdczRhT7u3KFFWp,2024-04-29T14:31:46Z,,,,47,male,"It depended on the game.   Some, like drilling for oil, were a little challenging to contribute to, but I could play ""slogan generator"" literally all day.",I'm fine with it.   No issues with the coin.,,,bachelor
LaY8DgoAgAGeuMmYR,tWScRNhTGkhXSC2pX,RjSySPoiCfrohM9oM,2024-04-29T14:43:30Z,individual,false,strongly disagree,,,,,,No,
T7yTX4EDRNhiek87B,WH2KXDxjWNvczd6Bq,RjSySPoiCfrohM9oM,2024-04-29T14:43:34Z,team,true,strongly agree,,,,,It was fun.,Yes,
PghvkvipbuptvGmZz,C8s4znZ3S6PWZEm33,RjSySPoiCfrohM9oM,2024-04-29T14:43:50Z,individual,false,agree,,,,,It was so of clunky at times.,Yes,
uXrLm53nBdtXM3Nbw,tWScRNhTGkhXSC2pX,RjSySPoiCfrohM9oM,2024-04-29T14:43:55Z,,,,26,Male,,,,,master
