task,task_blob_url,question_name,mean_rating,n_labels,all_values,agreement,general.alpha
The N light bulbs game,https://api.github.com/repos/Watts-Lab/task-mapping/git/blobs/0c7b29bdcfbcda80acef4cd5be03e9febf31aca3,Q10maximizing,0.4782608695652174,23,0 & 1 & 0 & 1 & 1 & 0 & 0 & 0 & 0 & 0 & 1 & 1 & 1 & 0 & 1 & 0 & 1 & 0 & 0 & 1 & 0 & 1 & 1,0.5217391304347826,0.04347826086956519
The N light bulbs game,https://api.github.com/repos/Watts-Lab/task-mapping/git/blobs/0c7b29bdcfbcda80acef4cd5be03e9febf31aca3,Q11optimizing,0.30434782608695654,23,1 & 1 & 1 & 0 & 0 & 0 & 0 & 0 & 1 & 1 & 0 & 0 & 1 & 1 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0,0.6956521739130435,0.3913043478260869
The N light bulbs game,https://api.github.com/repos/Watts-Lab/task-mapping/git/blobs/0c7b29bdcfbcda80acef4cd5be03e9febf31aca3,Q13outcome_multip,0.9545454545454546,22,1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 0 & 1 & 1 & 1,0.9545454545454546,0.9090909090909092
The N light bulbs game,https://api.github.com/repos/Watts-Lab/task-mapping/git/blobs/0c7b29bdcfbcda80acef4cd5be03e9febf31aca3,Q14sol_scheme_mul,0.2608695652173913,23,1 & 1 & 0 & 0 & 1 & 1 & 0 & 0 & 0 & 1 & 0 & 1 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0,0.7391304347826086,0.4782608695652173
The N light bulbs game,https://api.github.com/repos/Watts-Lab/task-mapping/git/blobs/0c7b29bdcfbcda80acef4cd5be03e9febf31aca3,Q15dec_verifiability,0.782608695652174,23,1 & 0 & 1 & 1 & 1 & 1 & 1 & 0 & 1 & 1 & 1 & 1 & 1 & 0 & 1 & 1 & 1 & 0 & 1 & 1 & 1 & 0 & 1,0.782608695652174,0.5652173913043479
The N light bulbs game,https://api.github.com/repos/Watts-Lab/task-mapping/git/blobs/0c7b29bdcfbcda80acef4cd5be03e9febf31aca3,Q16shared_knowledge,0.9565217391304348,23,1 & 1 & 1 & 1 & 1 & 1 & 1 & 0 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1,0.9565217391304348,0.9130434782608696
The N light bulbs game,https://api.github.com/repos/Watts-Lab/task-mapping/git/blobs/0c7b29bdcfbcda80acef4cd5be03e9febf31aca3,Q17within_sys_sol,0.6956521739130435,23,0 & 0 & 1 & 0 & 1 & 1 & 1 & 0 & 1 & 1 & 1 & 1 & 1 & 1 & 0 & 0 & 1 & 1 & 1 & 1 & 1 & 1 & 0,0.6956521739130435,0.3913043478260869
The N light bulbs game,https://api.github.com/repos/Watts-Lab/task-mapping/git/blobs/0c7b29bdcfbcda80acef4cd5be03e9febf31aca3,Q18ans_recog,0.5652173913043478,23,0 & 0 & 1 & 0 & 1 & 1 & 1 & 0 & 0 & 1 & 1 & 1 & 1 & 0 & 0 & 0 & 1 & 0 & 1 & 1 & 1 & 1 & 0,0.5652173913043478,0.13043478260869557
The N light bulbs game,https://api.github.com/repos/Watts-Lab/task-mapping/git/blobs/0c7b29bdcfbcda80acef4cd5be03e9febf31aca3,Q19time_solvability,0.7391304347826086,23,1 & 0 & 1 & 0 & 1 & 1 & 1 & 0 & 1 & 1 & 1 & 1 & 1 & 0 & 1 & 0 & 1 & 1 & 1 & 1 & 1 & 1 & 0,0.7391304347826086,0.4782608695652173
The N light bulbs game,https://api.github.com/repos/Watts-Lab/task-mapping/git/blobs/0c7b29bdcfbcda80acef4cd5be03e9febf31aca3,Q1concept_behav,0.043478260869565216,23,0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 1 & 0 & 0 & 0,0.9565217391304348,0.9130434782608696
The N light bulbs game,https://api.github.com/repos/Watts-Lab/task-mapping/git/blobs/0c7b29bdcfbcda80acef4cd5be03e9febf31aca3,Q20type_3_type_4,0.9090909090909091,22,1 & 1 & 1 & 1 & 1 & 1 & 0 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 0 & 1 & 1 & 1 & 1 & 1,0.9090909090909091,0.8181818181818181
The N light bulbs game,https://api.github.com/repos/Watts-Lab/task-mapping/git/blobs/0c7b29bdcfbcda80acef4cd5be03e9febf31aca3,Q22confl_tradeoffs,0.6086956521739131,23,1 & 1 & 1 & 1 & 0 & 0 & 1 & 0 & 0 & 1 & 1 & 0 & 1 & 1 & 1 & 1 & 0 & 0 & 1 & 0 & 1 & 0 & 1,0.6086956521739131,0.21739130434782616
The N light bulbs game,https://api.github.com/repos/Watts-Lab/task-mapping/git/blobs/0c7b29bdcfbcda80acef4cd5be03e9febf31aca3,Q23ss_out_uncert,0.9565217391304348,23,1 & 1 & 1 & 0 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1,0.9565217391304348,0.9130434782608696
The N light bulbs game,https://api.github.com/repos/Watts-Lab/task-mapping/git/blobs/0c7b29bdcfbcda80acef4cd5be03e9febf31aca3,Q24eureka_question,0.17391304347826086,23,0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 1 & 1 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 1 & 0 & 1,0.8260869565217391,0.6521739130434783
The N light bulbs game,https://api.github.com/repos/Watts-Lab/task-mapping/git/blobs/0c7b29bdcfbcda80acef4cd5be03e9febf31aca3,Q3type_1_planning,0.17391304347826086,23,1 & 0 & 1 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 1 & 0 & 0 & 0 & 1 & 0 & 0 & 0,0.8260869565217391,0.6521739130434783
The N light bulbs game,https://api.github.com/repos/Watts-Lab/task-mapping/git/blobs/0c7b29bdcfbcda80acef4cd5be03e9febf31aca3,Q4type_2_generate,0.043478260869565216,23,0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 1 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0,0.9565217391304348,0.9130434782608696
The N light bulbs game,https://api.github.com/repos/Watts-Lab/task-mapping/git/blobs/0c7b29bdcfbcda80acef4cd5be03e9febf31aca3,Q6type_5_cc,0.043478260869565216,23,0 & 0 & 0 & 1 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0,0.9565217391304348,0.9130434782608696
The N light bulbs game,https://api.github.com/repos/Watts-Lab/task-mapping/git/blobs/0c7b29bdcfbcda80acef4cd5be03e9febf31aca3,Q7type_7_battle,0.17391304347826086,23,1 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 1 & 0 & 0 & 0 & 0 & 0 & 1 & 1 & 0 & 0,0.8260869565217391,0.6521739130434783
The N light bulbs game,https://api.github.com/repos/Watts-Lab/task-mapping/git/blobs/0c7b29bdcfbcda80acef4cd5be03e9febf31aca3,Q8type_8_performance,0.043478260869565216,23,0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 1 & 0 & 0 & 0,0.9565217391304348,0.9130434782608696
The N light bulbs game,https://api.github.com/repos/Watts-Lab/task-mapping/git/blobs/0c7b29bdcfbcda80acef4cd5be03e9febf31aca3,Q9divisible_unitary,0.17391304347826086,23,0 & 0 & 1 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 1 & 0 & 0 & 0 & 0 & 0 & 0 & 1 & 0 & 0 & 1,0.8260869565217391,0.6521739130434783
To evacuate or not to evacuate,https://api.github.com/repos/Watts-Lab/task-mapping/git/blobs/641ecc0c5f0cd7e57f990b7bc10b833b660f2311,Q10maximizing,0.19230769230769232,26,0 & 0 & 0 & 0 & 0 & 0 & 0 & 1 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 1 & 0 & 1 & 0 & 1 & 0 & 0 & 0 & 0 & 1,0.8076923076923077,0.6153846153846154
To evacuate or not to evacuate,https://api.github.com/repos/Watts-Lab/task-mapping/git/blobs/641ecc0c5f0cd7e57f990b7bc10b833b660f2311,Q11optimizing,0.48,25,0 & 0 & 0 & 1 & 1 & 1 & 1 & 0 & 1 & 1 & 0 & 1 & 0 & 0 & 0 & 1 & 1 & 1 & 0 & 0 & 0 & 1 & 1 & 0 & 0,0.52,0.040000000000000036
To evacuate or not to evacuate,https://api.github.com/repos/Watts-Lab/task-mapping/git/blobs/641ecc0c5f0cd7e57f990b7bc10b833b660f2311,Q13outcome_multip,0.76,25,1 & 0 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 0 & 0 & 0 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 0 & 1 & 1 & 1 & 0,0.76,0.52
To evacuate or not to evacuate,https://api.github.com/repos/Watts-Lab/task-mapping/git/blobs/641ecc0c5f0cd7e57f990b7bc10b833b660f2311,Q14sol_scheme_mul,0.4230769230769231,26,0 & 0 & 0 & 1 & 1 & 0 & 0 & 1 & 1 & 1 & 1 & 0 & 0 & 0 & 0 & 0 & 0 & 1 & 1 & 0 & 0 & 0 & 1 & 1 & 0 & 1,0.5769230769230769,0.15384615384615374
To evacuate or not to evacuate,https://api.github.com/repos/Watts-Lab/task-mapping/git/blobs/641ecc0c5f0cd7e57f990b7bc10b833b660f2311,Q15dec_verifiability,0.8076923076923077,26,1 & 0 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 0 & 0 & 1 & 1 & 1 & 1 & 1 & 0 & 1 & 1 & 1 & 1 & 0 & 1 & 1 & 1,0.8076923076923077,0.6153846153846154
To evacuate or not to evacuate,https://api.github.com/repos/Watts-Lab/task-mapping/git/blobs/641ecc0c5f0cd7e57f990b7bc10b833b660f2311,Q16shared_knowledge,0.24,25,0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 1 & 0 & 1 & 0 & 0 & 0 & 0 & 0 & 0 & 1 & 1 & 1 & 0 & 0 & 1 & 0,0.76,0.52
To evacuate or not to evacuate,https://api.github.com/repos/Watts-Lab/task-mapping/git/blobs/641ecc0c5f0cd7e57f990b7bc10b833b660f2311,Q17within_sys_sol,0.4583333333333333,24,0 & 0 & 0 & 1 & 0 & 0 & 0 & 1 & 1 & 1 & 1 & 0 & 1 & 1 & 1 & 0 & 0 & 0 & 0 & 1 & 0 & 1 & 1 & 0,0.5416666666666667,0.08333333333333348
To evacuate or not to evacuate,https://api.github.com/repos/Watts-Lab/task-mapping/git/blobs/641ecc0c5f0cd7e57f990b7bc10b833b660f2311,Q18ans_recog,0.44,25,1 & 0 & 0 & 1 & 0 & 0 & 0 & 1 & 1 & 1 & 0 & 1 & 1 & 1 & 1 & 1 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 1 & 0,0.56,0.1200000000000001
To evacuate or not to evacuate,https://api.github.com/repos/Watts-Lab/task-mapping/git/blobs/641ecc0c5f0cd7e57f990b7bc10b833b660f2311,Q19time_solvability,0.48,25,0 & 0 & 0 & 1 & 0 & 1 & 1 & 1 & 1 & 1 & 0 & 0 & 1 & 1 & 1 & 1 & 0 & 0 & 0 & 0 & 0 & 1 & 0 & 1 & 0,0.52,0.040000000000000036
To evacuate or not to evacuate,https://api.github.com/repos/Watts-Lab/task-mapping/git/blobs/641ecc0c5f0cd7e57f990b7bc10b833b660f2311,Q1concept_behav,0,26,0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0,1,1
To evacuate or not to evacuate,https://api.github.com/repos/Watts-Lab/task-mapping/git/blobs/641ecc0c5f0cd7e57f990b7bc10b833b660f2311,Q20type_3_type_4,0.6538461538461539,26,1 & 0 & 0 & 1 & 1 & 1 & 1 & 0 & 1 & 1 & 1 & 0 & 1 & 1 & 1 & 1 & 1 & 0 & 0 & 1 & 1 & 0 & 1 & 0 & 1 & 0,0.6538461538461539,0.3076923076923077
To evacuate or not to evacuate,https://api.github.com/repos/Watts-Lab/task-mapping/git/blobs/641ecc0c5f0cd7e57f990b7bc10b833b660f2311,Q22confl_tradeoffs,0.8076923076923077,26,1 & 1 & 1 & 1 & 1 & 0 & 1 & 0 & 0 & 1 & 0 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 0,0.8076923076923077,0.6153846153846154
To evacuate or not to evacuate,https://api.github.com/repos/Watts-Lab/task-mapping/git/blobs/641ecc0c5f0cd7e57f990b7bc10b833b660f2311,Q23ss_out_uncert,1,26,1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1,1,1
To evacuate or not to evacuate,https://api.github.com/repos/Watts-Lab/task-mapping/git/blobs/641ecc0c5f0cd7e57f990b7bc10b833b660f2311,Q24eureka_question,0,26,0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0,1,1
To evacuate or not to evacuate,https://api.github.com/repos/Watts-Lab/task-mapping/git/blobs/641ecc0c5f0cd7e57f990b7bc10b833b660f2311,Q3type_1_planning,0.07692307692307693,26,0 & 0 & 0 & 0 & 0 & 0 & 1 & 0 & 0 & 0 & 0 & 1 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0,0.9230769230769231,0.8461538461538463
To evacuate or not to evacuate,https://api.github.com/repos/Watts-Lab/task-mapping/git/blobs/641ecc0c5f0cd7e57f990b7bc10b833b660f2311,Q4type_2_generate,0.07692307692307693,26,0 & 0 & 0 & 0 & 0 & 0 & 1 & 0 & 0 & 0 & 0 & 1 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0,0.9230769230769231,0.8461538461538463
To evacuate or not to evacuate,https://api.github.com/repos/Watts-Lab/task-mapping/git/blobs/641ecc0c5f0cd7e57f990b7bc10b833b660f2311,Q6type_5_cc,0.15384615384615385,26,0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 1 & 0 & 1 & 0 & 0 & 0 & 0 & 0 & 0 & 1 & 0 & 1 & 0 & 0 & 0,0.8461538461538461,0.6923076923076923
To evacuate or not to evacuate,https://api.github.com/repos/Watts-Lab/task-mapping/git/blobs/641ecc0c5f0cd7e57f990b7bc10b833b660f2311,Q7type_7_battle,0.23076923076923078,26,0 & 0 & 1 & 0 & 0 & 1 & 0 & 1 & 0 & 0 & 0 & 1 & 0 & 0 & 0 & 0 & 1 & 0 & 1 & 0 & 0 & 0 & 0 & 0 & 0 & 0,0.7692307692307692,0.5384615384615383
To evacuate or not to evacuate,https://api.github.com/repos/Watts-Lab/task-mapping/git/blobs/641ecc0c5f0cd7e57f990b7bc10b833b660f2311,Q8type_8_performance,0.36,25,0 & 0 & 1 & 0 & 1 & 0 & 0 & 0 & 0 & 1 & 1 & 0 & 1 & 0 & 0 & 1 & 0 & 0 & 0 & 0 & 0 & 1 & 1 & 0 & 1,0.64,0.28
To evacuate or not to evacuate,https://api.github.com/repos/Watts-Lab/task-mapping/git/blobs/641ecc0c5f0cd7e57f990b7bc10b833b660f2311,Q9divisible_unitary,0.08,25,0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 1 & 0 & 1 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0,0.92,0.8400000000000001
Trivia Multiple Choice Quiz,https://api.github.com/repos/Watts-Lab/task-mapping/git/blobs/e6c1dddd14b66f8c41768ee84cfc6b8c37976755,Q10maximizing,0.8333333333333334,24,0 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 0 & 1 & 1 & 1 & 1 & 0 & 0 & 1,0.8333333333333334,0.6666666666666667
Trivia Multiple Choice Quiz,https://api.github.com/repos/Watts-Lab/task-mapping/git/blobs/e6c1dddd14b66f8c41768ee84cfc6b8c37976755,Q11optimizing,0.4583333333333333,24,0 & 1 & 0 & 1 & 0 & 1 & 0 & 1 & 1 & 0 & 0 & 0 & 1 & 0 & 1 & 1 & 1 & 0 & 0 & 1 & 0 & 0 & 0 & 1,0.5416666666666667,0.08333333333333348
Trivia Multiple Choice Quiz,https://api.github.com/repos/Watts-Lab/task-mapping/git/blobs/e6c1dddd14b66f8c41768ee84cfc6b8c37976755,Q13outcome_multip,0.7083333333333334,24,1 & 1 & 0 & 1 & 0 & 1 & 1 & 1 & 1 & 0 & 0 & 1 & 1 & 1 & 1 & 1 & 1 & 0 & 1 & 0 & 1 & 0 & 1 & 1,0.7083333333333334,0.41666666666666674
Trivia Multiple Choice Quiz,https://api.github.com/repos/Watts-Lab/task-mapping/git/blobs/e6c1dddd14b66f8c41768ee84cfc6b8c37976755,Q14sol_scheme_mul,0.7083333333333334,24,1 & 0 & 1 & 1 & 0 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 0 & 0 & 0 & 0 & 0 & 1 & 1 & 1,0.7083333333333334,0.41666666666666674
Trivia Multiple Choice Quiz,https://api.github.com/repos/Watts-Lab/task-mapping/git/blobs/e6c1dddd14b66f8c41768ee84cfc6b8c37976755,Q15dec_verifiability,1,23,1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1,1,1
Trivia Multiple Choice Quiz,https://api.github.com/repos/Watts-Lab/task-mapping/git/blobs/e6c1dddd14b66f8c41768ee84cfc6b8c37976755,Q16shared_knowledge,0.5416666666666666,24,0 & 1 & 1 & 1 & 0 & 0 & 1 & 1 & 0 & 0 & 0 & 1 & 1 & 1 & 1 & 0 & 0 & 1 & 0 & 0 & 1 & 1 & 1 & 0,0.5416666666666666,0.08333333333333326
Trivia Multiple Choice Quiz,https://api.github.com/repos/Watts-Lab/task-mapping/git/blobs/e6c1dddd14b66f8c41768ee84cfc6b8c37976755,Q17within_sys_sol,0.5217391304347826,23,1 & 1 & 0 & 1 & 0 & 1 & 1 & 1 & 0 & 0 & 0 & 0 & 1 & 1 & 1 & 0 & 1 & 0 & 1 & 0 & 1 & 0 & 0,0.5217391304347826,0.04347826086956519
Trivia Multiple Choice Quiz,https://api.github.com/repos/Watts-Lab/task-mapping/git/blobs/e6c1dddd14b66f8c41768ee84cfc6b8c37976755,Q18ans_recog,0.6666666666666666,21,0 & 1 & 0 & 1 & 0 & 1 & 1 & 0 & 0 & 1 & 1 & 1 & 1 & 1 & 1 & 0 & 0 & 1 & 1 & 1 & 1,0.6666666666666666,0.33333333333333326
Trivia Multiple Choice Quiz,https://api.github.com/repos/Watts-Lab/task-mapping/git/blobs/e6c1dddd14b66f8c41768ee84cfc6b8c37976755,Q19time_solvability,0.8260869565217391,23,0 & 0 & 1 & 1 & 1 & 1 & 1 & 1 & 0 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 0 & 1 & 1,0.8260869565217391,0.6521739130434783
Trivia Multiple Choice Quiz,https://api.github.com/repos/Watts-Lab/task-mapping/git/blobs/e6c1dddd14b66f8c41768ee84cfc6b8c37976755,Q1concept_behav,0,24,0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0,1,1
Trivia Multiple Choice Quiz,https://api.github.com/repos/Watts-Lab/task-mapping/git/blobs/e6c1dddd14b66f8c41768ee84cfc6b8c37976755,Q20type_3_type_4,0.9583333333333334,24,1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 0 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1,0.9583333333333334,0.9166666666666667
Trivia Multiple Choice Quiz,https://api.github.com/repos/Watts-Lab/task-mapping/git/blobs/e6c1dddd14b66f8c41768ee84cfc6b8c37976755,Q22confl_tradeoffs,0.125,24,0 & 0 & 0 & 0 & 0 & 1 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 1 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 1,0.875,0.75
Trivia Multiple Choice Quiz,https://api.github.com/repos/Watts-Lab/task-mapping/git/blobs/e6c1dddd14b66f8c41768ee84cfc6b8c37976755,Q23ss_out_uncert,0.9565217391304348,23,1 & 1 & 1 & 0 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1,0.9565217391304348,0.9130434782608696
Trivia Multiple Choice Quiz,https://api.github.com/repos/Watts-Lab/task-mapping/git/blobs/e6c1dddd14b66f8c41768ee84cfc6b8c37976755,Q24eureka_question,0,23,0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0,1,1
Trivia Multiple Choice Quiz,https://api.github.com/repos/Watts-Lab/task-mapping/git/blobs/e6c1dddd14b66f8c41768ee84cfc6b8c37976755,Q3type_1_planning,0,24,0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0,1,1
Trivia Multiple Choice Quiz,https://api.github.com/repos/Watts-Lab/task-mapping/git/blobs/e6c1dddd14b66f8c41768ee84cfc6b8c37976755,Q4type_2_generate,0.041666666666666664,24,0 & 1 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0,0.9583333333333334,0.9166666666666667
Trivia Multiple Choice Quiz,https://api.github.com/repos/Watts-Lab/task-mapping/git/blobs/e6c1dddd14b66f8c41768ee84cfc6b8c37976755,Q6type_5_cc,0.041666666666666664,24,0 & 0 & 0 & 1 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0,0.9583333333333334,0.9166666666666667
Trivia Multiple Choice Quiz,https://api.github.com/repos/Watts-Lab/task-mapping/git/blobs/e6c1dddd14b66f8c41768ee84cfc6b8c37976755,Q7type_7_battle,0.2916666666666667,24,0 & 1 & 1 & 0 & 0 & 0 & 0 & 0 & 1 & 0 & 0 & 0 & 0 & 0 & 1 & 0 & 0 & 1 & 0 & 0 & 0 & 0 & 1 & 1,0.7083333333333333,0.4166666666666665
Trivia Multiple Choice Quiz,https://api.github.com/repos/Watts-Lab/task-mapping/git/blobs/e6c1dddd14b66f8c41768ee84cfc6b8c37976755,Q8type_8_performance,0.16666666666666666,24,0 & 1 & 0 & 0 & 0 & 0 & 1 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 1 & 0 & 0 & 0 & 0 & 1 & 0,0.8333333333333334,0.6666666666666667
Trivia Multiple Choice Quiz,https://api.github.com/repos/Watts-Lab/task-mapping/git/blobs/e6c1dddd14b66f8c41768ee84cfc6b8c37976755,Q9divisible_unitary,0.35,20,0 & 0 & 1 & 1 & 0 & 1 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 1 & 1 & 0 & 0 & 1 & 0 & 1,0.65,0.30000000000000004
Typing game,https://api.github.com/repos/Watts-Lab/task-mapping/git/blobs/4f9f17e96b89bb7f810c1f2f083e0829d6f8fd61,Q10maximizing,0.7916666666666666,24,1 & 1 & 1 & 1 & 1 & 1 & 0 & 1 & 1 & 1 & 0 & 1 & 1 & 1 & 1 & 1 & 0 & 0 & 1 & 1 & 1 & 1 & 1 & 0,0.7916666666666666,0.5833333333333333
Typing game,https://api.github.com/repos/Watts-Lab/task-mapping/git/blobs/4f9f17e96b89bb7f810c1f2f083e0829d6f8fd61,Q11optimizing,0.875,24,1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 0 & 1 & 1 & 0 & 1 & 1 & 1 & 1 & 1 & 0 & 1,0.875,0.75
Typing game,https://api.github.com/repos/Watts-Lab/task-mapping/git/blobs/4f9f17e96b89bb7f810c1f2f083e0829d6f8fd61,Q13outcome_multip,0.9583333333333334,24,1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 0 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1,0.9583333333333334,0.9166666666666667
Typing game,https://api.github.com/repos/Watts-Lab/task-mapping/git/blobs/4f9f17e96b89bb7f810c1f2f083e0829d6f8fd61,Q14sol_scheme_mul,0.5416666666666666,24,1 & 0 & 1 & 0 & 0 & 1 & 1 & 0 & 0 & 1 & 0 & 1 & 0 & 1 & 1 & 1 & 0 & 1 & 0 & 0 & 1 & 1 & 0 & 1,0.5416666666666666,0.08333333333333326
Typing game,https://api.github.com/repos/Watts-Lab/task-mapping/git/blobs/4f9f17e96b89bb7f810c1f2f083e0829d6f8fd61,Q15dec_verifiability,1,24,1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1,1,1
Typing game,https://api.github.com/repos/Watts-Lab/task-mapping/git/blobs/4f9f17e96b89bb7f810c1f2f083e0829d6f8fd61,Q16shared_knowledge,0.7916666666666666,24,1 & 0 & 1 & 1 & 1 & 1 & 1 & 1 & 0 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 0 & 1 & 0 & 0 & 1,0.7916666666666666,0.5833333333333333
Typing game,https://api.github.com/repos/Watts-Lab/task-mapping/git/blobs/4f9f17e96b89bb7f810c1f2f083e0829d6f8fd61,Q17within_sys_sol,0.9565217391304348,23,1 & 1 & 0 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1,0.9565217391304348,0.9130434782608696
Typing game,https://api.github.com/repos/Watts-Lab/task-mapping/git/blobs/4f9f17e96b89bb7f810c1f2f083e0829d6f8fd61,Q18ans_recog,1,23,1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1,1,1
Typing game,https://api.github.com/repos/Watts-Lab/task-mapping/git/blobs/4f9f17e96b89bb7f810c1f2f083e0829d6f8fd61,Q19time_solvability,0.9583333333333334,24,1 & 0 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1,0.9583333333333334,0.9166666666666667
