task,task_blob_url,question_name,mean_rating,n_labels,all_values,agreement,general.alpha
Allocating resources to programs,https://api.github.com/repos/Watts-Lab/task-mapping/git/blobs/8a13990b67bb3d8e5efc243643b0b59a306e35e6,Q24eureka_question,0,25,0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0,1,1
Allocating resources to programs,https://api.github.com/repos/Watts-Lab/task-mapping/git/blobs/8a13990b67bb3d8e5efc243643b0b59a306e35e6,Q3type_1_planning,0.44,25,1 & 1 & 0 & 0 & 1 & 0 & 0 & 1 & 1 & 0 & 0 & 0 & 1 & 0 & 1 & 1 & 1 & 0 & 0 & 0 & 0 & 0 & 1 & 0 & 1,0.56,0.1200000000000001
Allocating resources to programs,https://api.github.com/repos/Watts-Lab/task-mapping/git/blobs/8a13990b67bb3d8e5efc243643b0b59a306e35e6,Q4type_2_generate,0.36,25,1 & 1 & 0 & 0 & 1 & 0 & 1 & 1 & 1 & 0 & 0 & 0 & 0 & 0 & 1 & 0 & 0 & 0 & 1 & 0 & 0 & 0 & 1 & 0 & 0,0.64,0.28
Allocating resources to programs,https://api.github.com/repos/Watts-Lab/task-mapping/git/blobs/8a13990b67bb3d8e5efc243643b0b59a306e35e6,Q6type_5_cc,1,24,1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1,1,1
Allocating resources to programs,https://api.github.com/repos/Watts-Lab/task-mapping/git/blobs/8a13990b67bb3d8e5efc243643b0b59a306e35e6,Q7type_7_battle,0.04,25,0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 1 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0,0.96,0.9199999999999999
Allocating resources to programs,https://api.github.com/repos/Watts-Lab/task-mapping/git/blobs/8a13990b67bb3d8e5efc243643b0b59a306e35e6,Q8type_8_performance,0,25,0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0,1,1
Allocating resources to programs,https://api.github.com/repos/Watts-Lab/task-mapping/git/blobs/8a13990b67bb3d8e5efc243643b0b59a306e35e6,Q9divisible_unitary,0.24,25,1 & 1 & 0 & 0 & 1 & 0 & 1 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 1 & 0 & 0 & 0 & 0 & 1 & 0 & 0 & 0 & 0 & 0,0.76,0.52
Architectural design task,https://api.github.com/repos/Watts-Lab/task-mapping/git/blobs/f7804cfb2764f0421a91d2c04af7d05059987ccf,Q10maximizing,0.6666666666666666,24,0 & 0 & 1 & 0 & 1 & 1 & 1 & 1 & 0 & 1 & 1 & 1 & 0 & 0 & 1 & 1 & 1 & 1 & 0 & 1 & 0 & 1 & 1 & 1,0.6666666666666666,0.33333333333333326
Architectural design task,https://api.github.com/repos/Watts-Lab/task-mapping/git/blobs/f7804cfb2764f0421a91d2c04af7d05059987ccf,Q11optimizing,0.375,24,0 & 0 & 0 & 1 & 0 & 1 & 1 & 0 & 0 & 1 & 0 & 0 & 0 & 0 & 1 & 1 & 0 & 1 & 0 & 0 & 1 & 0 & 1 & 0,0.625,0.25
Architectural design task,https://api.github.com/repos/Watts-Lab/task-mapping/git/blobs/f7804cfb2764f0421a91d2c04af7d05059987ccf,Q13outcome_multip,0.4166666666666667,24,0 & 0 & 0 & 1 & 0 & 1 & 0 & 0 & 1 & 0 & 0 & 0 & 0 & 1 & 1 & 1 & 0 & 1 & 1 & 0 & 0 & 1 & 0 & 1,0.5833333333333333,0.16666666666666652
Architectural design task,https://api.github.com/repos/Watts-Lab/task-mapping/git/blobs/f7804cfb2764f0421a91d2c04af7d05059987ccf,Q14sol_scheme_mul,0.125,24,0 & 1 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 1 & 0 & 0 & 1 & 0 & 0 & 0,0.875,0.75
Architectural design task,https://api.github.com/repos/Watts-Lab/task-mapping/git/blobs/f7804cfb2764f0421a91d2c04af7d05059987ccf,Q15dec_verifiability,0.9166666666666666,24,1 & 1 & 1 & 1 & 0 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 0 & 1 & 1 & 1 & 1 & 1 & 1 & 1,0.9166666666666666,0.8333333333333333
Architectural design task,https://api.github.com/repos/Watts-Lab/task-mapping/git/blobs/f7804cfb2764f0421a91d2c04af7d05059987ccf,Q16shared_knowledge,0.6666666666666666,24,1 & 1 & 0 & 0 & 0 & 1 & 0 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 0 & 0 & 1 & 1 & 0 & 1 & 1 & 0,0.6666666666666666,0.33333333333333326
Architectural design task,https://api.github.com/repos/Watts-Lab/task-mapping/git/blobs/f7804cfb2764f0421a91d2c04af7d05059987ccf,Q17within_sys_sol,0.9583333333333334,24,1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 0 & 1 & 1 & 1 & 1 & 1 & 1 & 1,0.9583333333333334,0.9166666666666667
Architectural design task,https://api.github.com/repos/Watts-Lab/task-mapping/git/blobs/f7804cfb2764f0421a91d2c04af7d05059987ccf,Q18ans_recog,0.782608695652174,23,1 & 1 & 0 & 1 & 0 & 1 & 1 & 1 & 1 & 0 & 1 & 1 & 1 & 1 & 1 & 1 & 0 & 1 & 1 & 1 & 0 & 1 & 1,0.782608695652174,0.5652173913043479
Architectural design task,https://api.github.com/repos/Watts-Lab/task-mapping/git/blobs/f7804cfb2764f0421a91d2c04af7d05059987ccf,Q19time_solvability,0.782608695652174,23,1 & 1 & 1 & 1 & 0 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 0 & 1 & 1 & 1 & 0 & 1 & 1 & 1 & 0 & 1 & 0,0.782608695652174,0.5652173913043479
Architectural design task,https://api.github.com/repos/Watts-Lab/task-mapping/git/blobs/f7804cfb2764f0421a91d2c04af7d05059987ccf,Q1concept_behav,0.041666666666666664,24,0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 1,0.9583333333333334,0.9166666666666667
Architectural design task,https://api.github.com/repos/Watts-Lab/task-mapping/git/blobs/f7804cfb2764f0421a91d2c04af7d05059987ccf,Q20type_3_type_4,0.875,24,1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 0 & 1 & 1 & 1 & 1 & 0 & 1 & 0,0.875,0.75
Architectural design task,https://api.github.com/repos/Watts-Lab/task-mapping/git/blobs/f7804cfb2764f0421a91d2c04af7d05059987ccf,Q22confl_tradeoffs,0.9583333333333334,24,1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 0 & 1 & 1,0.9583333333333334,0.9166666666666667
Architectural design task,https://api.github.com/repos/Watts-Lab/task-mapping/git/blobs/f7804cfb2764f0421a91d2c04af7d05059987ccf,Q23ss_out_uncert,0.7083333333333334,24,1 & 1 & 1 & 1 & 1 & 1 & 0 & 1 & 0 & 1 & 0 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 0 & 1 & 0 & 0 & 0 & 1,0.7083333333333334,0.41666666666666674
Architectural design task,https://api.github.com/repos/Watts-Lab/task-mapping/git/blobs/f7804cfb2764f0421a91d2c04af7d05059987ccf,Q24eureka_question,0.08333333333333333,24,0 & 0 & 0 & 0 & 0 & 0 & 0 & 1 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 1,0.9166666666666666,0.8333333333333333
Architectural design task,https://api.github.com/repos/Watts-Lab/task-mapping/git/blobs/f7804cfb2764f0421a91d2c04af7d05059987ccf,Q3type_1_planning,0.4583333333333333,24,0 & 1 & 0 & 1 & 1 & 1 & 1 & 0 & 1 & 1 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 1 & 0 & 1 & 1 & 1,0.5416666666666667,0.08333333333333348
Architectural design task,https://api.github.com/repos/Watts-Lab/task-mapping/git/blobs/f7804cfb2764f0421a91d2c04af7d05059987ccf,Q4type_2_generate,0.16666666666666666,24,0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 1 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 1 & 0 & 1 & 0 & 1,0.8333333333333334,0.6666666666666667
Architectural design task,https://api.github.com/repos/Watts-Lab/task-mapping/git/blobs/f7804cfb2764f0421a91d2c04af7d05059987ccf,Q6type_5_cc,0.20833333333333334,24,0 & 0 & 0 & 1 & 0 & 0 & 0 & 0 & 0 & 1 & 0 & 0 & 0 & 1 & 0 & 0 & 0 & 0 & 0 & 1 & 0 & 0 & 0 & 1,0.7916666666666666,0.5833333333333333
Architectural design task,https://api.github.com/repos/Watts-Lab/task-mapping/git/blobs/f7804cfb2764f0421a91d2c04af7d05059987ccf,Q7type_7_battle,0.125,24,0 & 0 & 1 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 1 & 0 & 1,0.875,0.75
Architectural design task,https://api.github.com/repos/Watts-Lab/task-mapping/git/blobs/f7804cfb2764f0421a91d2c04af7d05059987ccf,Q8type_8_performance,0.3333333333333333,24,0 & 0 & 0 & 1 & 1 & 0 & 1 & 1 & 0 & 0 & 1 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 1 & 0 & 1 & 1,0.6666666666666667,0.3333333333333335
Architectural design task,https://api.github.com/repos/Watts-Lab/task-mapping/git/blobs/f7804cfb2764f0421a91d2c04af7d05059987ccf,Q9divisible_unitary,0.391304347826087,23,0 & 0 & 0 & 0 & 1 & 1 & 1 & 0 & 1 & 1 & 1 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 1 & 1 & 0 & 0 & 1,0.6086956521739131,0.21739130434782616
Arithmetic problem 1,https://api.github.com/repos/Watts-Lab/task-mapping/git/blobs/22ba525cd1a757777314e60b9f12fe6e6a5ab47b,Q10maximizing,0.4583333333333333,24,0 & 1 & 0 & 1 & 0 & 0 & 1 & 1 & 0 & 0 & 1 & 0 & 0 & 0 & 0 & 0 & 1 & 1 & 1 & 1 & 0 & 1 & 0 & 1,0.5416666666666667,0.08333333333333348
Arithmetic problem 1,https://api.github.com/repos/Watts-Lab/task-mapping/git/blobs/22ba525cd1a757777314e60b9f12fe6e6a5ab47b,Q11optimizing,0.9583333333333334,24,1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 0 & 1 & 1 & 1,0.9583333333333334,0.9166666666666667
Arithmetic problem 1,https://api.github.com/repos/Watts-Lab/task-mapping/git/blobs/22ba525cd1a757777314e60b9f12fe6e6a5ab47b,Q13outcome_multip,1,24,1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1,1,1
Arithmetic problem 1,https://api.github.com/repos/Watts-Lab/task-mapping/git/blobs/22ba525cd1a757777314e60b9f12fe6e6a5ab47b,Q14sol_scheme_mul,0.4583333333333333,24,0 & 1 & 0 & 0 & 0 & 0 & 0 & 0 & 1 & 0 & 0 & 1 & 1 & 1 & 1 & 1 & 1 & 0 & 1 & 0 & 0 & 0 & 1 & 1,0.5416666666666667,0.08333333333333348
Arithmetic problem 1,https://api.github.com/repos/Watts-Lab/task-mapping/git/blobs/22ba525cd1a757777314e60b9f12fe6e6a5ab47b,Q15dec_verifiability,1,24,1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1,1,1
Arithmetic problem 1,https://api.github.com/repos/Watts-Lab/task-mapping/git/blobs/22ba525cd1a757777314e60b9f12fe6e6a5ab47b,Q16shared_knowledge,1,24,1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1,1,1
Arithmetic problem 1,https://api.github.com/repos/Watts-Lab/task-mapping/git/blobs/22ba525cd1a757777314e60b9f12fe6e6a5ab47b,Q17within_sys_sol,0.9166666666666666,24,1 & 1 & 1 & 1 & 0 & 1 & 1 & 1 & 1 & 0 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1,0.9166666666666666,0.8333333333333333
Arithmetic problem 1,https://api.github.com/repos/Watts-Lab/task-mapping/git/blobs/22ba525cd1a757777314e60b9f12fe6e6a5ab47b,Q18ans_recog,0.875,24,1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 0 & 0 & 1 & 1 & 1 & 1 & 1 & 1 & 0 & 1 & 1 & 1 & 1 & 1 & 1,0.875,0.75
Arithmetic problem 1,https://api.github.com/repos/Watts-Lab/task-mapping/git/blobs/22ba525cd1a757777314e60b9f12fe6e6a5ab47b,Q19time_solvability,1,24,1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1,1,1
Arithmetic problem 1,https://api.github.com/repos/Watts-Lab/task-mapping/git/blobs/22ba525cd1a757777314e60b9f12fe6e6a5ab47b,Q1concept_behav,0.041666666666666664,24,0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 1 & 0 & 0 & 0 & 0 & 0 & 0 & 0,0.9583333333333334,0.9166666666666667
Arithmetic problem 1,https://api.github.com/repos/Watts-Lab/task-mapping/git/blobs/22ba525cd1a757777314e60b9f12fe6e6a5ab47b,Q20type_3_type_4,1,24,1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1,1,1
Arithmetic problem 1,https://api.github.com/repos/Watts-Lab/task-mapping/git/blobs/22ba525cd1a757777314e60b9f12fe6e6a5ab47b,Q22confl_tradeoffs,0.5,24,0 & 0 & 1 & 0 & 0 & 1 & 0 & 1 & 0 & 1 & 0 & 1 & 1 & 1 & 0 & 0 & 0 & 0 & 1 & 1 & 0 & 1 & 1 & 1,0.5,0
Arithmetic problem 1,https://api.github.com/repos/Watts-Lab/task-mapping/git/blobs/22ba525cd1a757777314e60b9f12fe6e6a5ab47b,Q23ss_out_uncert,0.6666666666666666,24,0 & 0 & 1 & 0 & 1 & 1 & 0 & 1 & 0 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 0 & 1 & 1 & 0 & 1 & 1 & 1 & 0,0.6666666666666666,0.33333333333333326
Arithmetic problem 1,https://api.github.com/repos/Watts-Lab/task-mapping/git/blobs/22ba525cd1a757777314e60b9f12fe6e6a5ab47b,Q24eureka_question,0,24,0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0,1,1
Arithmetic problem 1,https://api.github.com/repos/Watts-Lab/task-mapping/git/blobs/22ba525cd1a757777314e60b9f12fe6e6a5ab47b,Q3type_1_planning,0.4583333333333333,24,0 & 0 & 0 & 1 & 1 & 1 & 0 & 0 & 1 & 1 & 1 & 0 & 0 & 1 & 0 & 0 & 0 & 1 & 1 & 0 & 0 & 1 & 1 & 0,0.5416666666666667,0.08333333333333348
Arithmetic problem 1,https://api.github.com/repos/Watts-Lab/task-mapping/git/blobs/22ba525cd1a757777314e60b9f12fe6e6a5ab47b,Q4type_2_generate,0.125,24,0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 1 & 0 & 0 & 0 & 1 & 0 & 0 & 0 & 1 & 0 & 0,0.875,0.75
Arithmetic problem 1,https://api.github.com/repos/Watts-Lab/task-mapping/git/blobs/22ba525cd1a757777314e60b9f12fe6e6a5ab47b,Q6type_5_cc,0.125,24,0 & 0 & 0 & 0 & 0 & 1 & 0 & 0 & 0 & 0 & 1 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 1 & 0 & 0,0.875,0.75
Arithmetic problem 1,https://api.github.com/repos/Watts-Lab/task-mapping/git/blobs/22ba525cd1a757777314e60b9f12fe6e6a5ab47b,Q7type_7_battle,0.16666666666666666,24,0 & 0 & 0 & 0 & 1 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 1 & 0 & 0 & 1 & 0 & 0 & 0 & 1 & 0 & 0,0.8333333333333334,0.6666666666666667
Arithmetic problem 1,https://api.github.com/repos/Watts-Lab/task-mapping/git/blobs/22ba525cd1a757777314e60b9f12fe6e6a5ab47b,Q8type_8_performance,0.041666666666666664,24,0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 1,0.9583333333333334,0.9166666666666667
Arithmetic problem 1,https://api.github.com/repos/Watts-Lab/task-mapping/git/blobs/22ba525cd1a757777314e60b9f12fe6e6a5ab47b,Q9divisible_unitary,0.16666666666666666,24,0 & 0 & 0 & 1 & 0 & 0 & 0 & 0 & 0 & 1 & 0 & 0 & 1 & 0 & 0 & 1 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0,0.8333333333333334,0.6666666666666667
Carter Racing,https://api.github.com/repos/Watts-Lab/task-mapping/git/blobs/697c9e03da2c8b681f9a65a0030bbb77affe87bf,Q10maximizing,0.25,24,0 & 0 & 0 & 1 & 0 & 0 & 0 & 1 & 1 & 0 & 0 & 0 & 1 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 1 & 0 & 0 & 1,0.75,0.5
Carter Racing,https://api.github.com/repos/Watts-Lab/task-mapping/git/blobs/697c9e03da2c8b681f9a65a0030bbb77affe87bf,Q11optimizing,0.9166666666666666,24,0 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 0 & 1 & 1 & 1 & 1 & 1,0.9166666666666666,0.8333333333333333
Carter Racing,https://api.github.com/repos/Watts-Lab/task-mapping/git/blobs/697c9e03da2c8b681f9a65a0030bbb77affe87bf,Q13outcome_multip,0.9166666666666666,24,1 & 1 & 1 & 1 & 1 & 1 & 1 & 0 & 1 & 1 & 0 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1,0.9166666666666666,0.8333333333333333
Carter Racing,https://api.github.com/repos/Watts-Lab/task-mapping/git/blobs/697c9e03da2c8b681f9a65a0030bbb77affe87bf,Q14sol_scheme_mul,0.375,24,0 & 0 & 0 & 0 & 0 & 1 & 0 & 1 & 1 & 0 & 1 & 0 & 1 & 0 & 1 & 1 & 0 & 1 & 0 & 0 & 1 & 0 & 0 & 0,0.625,0.25
Carter Racing,https://api.github.com/repos/Watts-Lab/task-mapping/git/blobs/697c9e03da2c8b681f9a65a0030bbb77affe87bf,Q15dec_verifiability,0.875,24,0 & 1 & 0 & 1 & 1 & 1 & 1 & 0 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1,0.875,0.75
Carter Racing,https://api.github.com/repos/Watts-Lab/task-mapping/git/blobs/697c9e03da2c8b681f9a65a0030bbb77affe87bf,Q16shared_knowledge,0.4782608695652174,23,0 & 1 & 1 & 1 & 0 & 0 & 0 & 0 & 1 & 0 & 1 & 1 & 1 & 0 & 1 & 0 & 1 & 1 & 0 & 0 & 1 & 0 & 0,0.5217391304347826,0.04347826086956519
Carter Racing,https://api.github.com/repos/Watts-Lab/task-mapping/git/blobs/697c9e03da2c8b681f9a65a0030bbb77affe87bf,Q17within_sys_sol,0.625,24,0 & 0 & 1 & 1 & 1 & 0 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 0 & 0 & 1 & 1 & 0 & 0 & 0 & 1 & 1 & 1 & 0,0.625,0.25
Carter Racing,https://api.github.com/repos/Watts-Lab/task-mapping/git/blobs/697c9e03da2c8b681f9a65a0030bbb77affe87bf,Q18ans_recog,0.7916666666666666,24,1 & 1 & 1 & 0 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 0 & 0 & 1 & 1 & 1 & 1 & 1 & 1 & 0 & 0,0.7916666666666666,0.5833333333333333
Carter Racing,https://api.github.com/repos/Watts-Lab/task-mapping/git/blobs/697c9e03da2c8b681f9a65a0030bbb77affe87bf,Q19time_solvability,0.9166666666666666,24,0 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 0 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1,0.9166666666666666,0.8333333333333333
Carter Racing,https://api.github.com/repos/Watts-Lab/task-mapping/git/blobs/697c9e03da2c8b681f9a65a0030bbb77affe87bf,Q1concept_behav,0,24,0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0,1,1
Carter Racing,https://api.github.com/repos/Watts-Lab/task-mapping/git/blobs/697c9e03da2c8b681f9a65a0030bbb77affe87bf,Q20type_3_type_4,0.9583333333333334,24,1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 0 & 1 & 1 & 1 & 1 & 1,0.9583333333333334,0.9166666666666667
Carter Racing,https://api.github.com/repos/Watts-Lab/task-mapping/git/blobs/697c9e03da2c8b681f9a65a0030bbb77affe87bf,Q22confl_tradeoffs,0.7916666666666666,24,1 & 0 & 1 & 1 & 1 & 1 & 1 & 1 & 0 & 0 & 0 & 1 & 1 & 1 & 1 & 1 & 1 & 0 & 1 & 1 & 1 & 1 & 1 & 1,0.7916666666666666,0.5833333333333333
Carter Racing,https://api.github.com/repos/Watts-Lab/task-mapping/git/blobs/697c9e03da2c8b681f9a65a0030bbb77affe87bf,Q23ss_out_uncert,0.9166666666666666,24,1 & 1 & 1 & 1 & 1 & 0 & 1 & 1 & 1 & 1 & 0 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1,0.9166666666666666,0.8333333333333333
Carter Racing,https://api.github.com/repos/Watts-Lab/task-mapping/git/blobs/697c9e03da2c8b681f9a65a0030bbb77affe87bf,Q24eureka_question,0.3333333333333333,24,1 & 0 & 1 & 0 & 1 & 0 & 1 & 0 & 0 & 0 & 0 & 0 & 0 & 1 & 0 & 1 & 1 & 0 & 0 & 0 & 0 & 1 & 0 & 0,0.6666666666666667,0.3333333333333335
Carter Racing,https://api.github.com/repos/Watts-Lab/task-mapping/git/blobs/697c9e03da2c8b681f9a65a0030bbb77affe87bf,Q3type_1_planning,0.25,24,0 & 0 & 1 & 1 & 1 & 0 & 0 & 1 & 0 & 0 & 1 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 1 & 0 & 0 & 0,0.75,0.5
Carter Racing,https://api.github.com/repos/Watts-Lab/task-mapping/git/blobs/697c9e03da2c8b681f9a65a0030bbb77affe87bf,Q4type_2_generate,0.25,24,1 & 0 & 0 & 0 & 0 & 1 & 0 & 1 & 0 & 0 & 1 & 0 & 1 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 1 & 0 & 0 & 0,0.75,0.5
Carter Racing,https://api.github.com/repos/Watts-Lab/task-mapping/git/blobs/697c9e03da2c8b681f9a65a0030bbb77affe87bf,Q6type_5_cc,0.375,24,0 & 0 & 0 & 0 & 1 & 1 & 0 & 0 & 0 & 0 & 1 & 0 & 1 & 1 & 0 & 1 & 0 & 0 & 0 & 1 & 0 & 1 & 0 & 1,0.625,0.25
Carter Racing,https://api.github.com/repos/Watts-Lab/task-mapping/git/blobs/697c9e03da2c8b681f9a65a0030bbb77affe87bf,Q7type_7_battle,0.125,24,0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 1 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 1 & 0 & 1 & 0,0.875,0.75
Carter Racing,https://api.github.com/repos/Watts-Lab/task-mapping/git/blobs/697c9e03da2c8b681f9a65a0030bbb77affe87bf,Q8type_8_performance,0.8333333333333334,24,1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 0 & 1 & 1 & 1 & 1 & 0 & 0 & 1 & 0 & 1 & 1 & 1,0.8333333333333334,0.6666666666666667
Carter Racing,https://api.github.com/repos/Watts-Lab/task-mapping/git/blobs/697c9e03da2c8b681f9a65a0030bbb77affe87bf,Q9divisible_unitary,0.20833333333333334,24,0 & 0 & 0 & 1 & 1 & 0 & 0 & 1 & 0 & 0 & 0 & 0 & 1 & 0 & 0 & 1 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0,0.7916666666666666,0.5833333333333333
Categorization problem,https://api.github.com/repos/Watts-Lab/task-mapping/git/blobs/7dee968b347ce81be64623baf9d628cdb626b0bf,Q10maximizing,0.4583333333333333,24,1 & 0 & 1 & 0 & 1 & 0 & 0 & 0 & 0 & 0 & 0 & 1 & 0 & 1 & 0 & 0 & 0 & 0 & 1 & 1 & 1 & 1 & 1 & 1,0.5416666666666667,0.08333333333333348
Categorization problem,https://api.github.com/repos/Watts-Lab/task-mapping/git/blobs/7dee968b347ce81be64623baf9d628cdb626b0bf,Q11optimizing,0.875,24,1 & 1 & 1 & 0 & 1 & 1 & 0 & 1 & 0 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1,0.875,0.75
Categorization problem,https://api.github.com/repos/Watts-Lab/task-mapping/git/blobs/7dee968b347ce81be64623baf9d628cdb626b0bf,Q13outcome_multip,0.9583333333333334,24,1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 0 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1,0.9583333333333334,0.9166666666666667
Categorization problem,https://api.github.com/repos/Watts-Lab/task-mapping/git/blobs/7dee968b347ce81be64623baf9d628cdb626b0bf,Q14sol_scheme_mul,0.6666666666666666,24,1 & 1 & 0 & 0 & 1 & 1 & 0 & 1 & 0 & 1 & 1 & 0 & 1 & 1 & 1 & 1 & 0 & 1 & 1 & 1 & 1 & 1 & 0 & 0,0.6666666666666666,0.33333333333333326
Categorization problem,https://api.github.com/repos/Watts-Lab/task-mapping/git/blobs/7dee968b347ce81be64623baf9d628cdb626b0bf,Q15dec_verifiability,1,24,1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1,1,1
